X1_CC_4,X2_CN_4,X3_CO_4,X4_CS_4,X5_NC_4,X6_NN_4,X7_NO_4,X8_NS_4,X9_OC_4,X10_ON_4,X11_OO_4,X12_OS_4,X13_FC_4,X14_FN_4,X15_FO_4,X16_FS_4,X17_PC_4,X18_PN_4,X19_PO_4,X20_PS_4,X21_SC_4,X22_SN_4,X23_SO_4,X24_SS_4,X25_cC_4,X26_cN_4,X27_cO_4,X28_cS_4,X29_bC_4,X30_bN_4,X31_bO_4,X32_bS_4,X33_IC_4,X34_IN_4,X35_IO_4,X36_IS_4,X37_CC_8,X38_CN_8,X39_CO_8,X40_CS_8,X41_NC_8,X42_NN_8,X43_NO_8,X44_NS_8,X45_OC_8,X46_ON_8,X47_OO_8,X48_OS_8,X49_FC_8,X50_FN_8,X51_FO_8,X52_FS_8,X53_PC_8,X54_PN_8,X55_PO_8,X56_PS_8,X57_SC_8,X58_SN_8,X59_SO_8,X60_SS_8,X61_cC_8,X62_cN_8,X63_cO_8,X64_cS_8,X65_bC_8,X66_bN_8,X67_bO_8,X68_bS_8,X69_IC_8,X70_IN_8,X71_IO_8,X72_IS_8,X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12,X109_CC_16,X110_CN_16,X111_CO_16,X112_CS_16,X113_NC_16,X114_NN_16,X115_NO_16,X116_NS_16,X117_OC_16,X118_ON_16,X119_OO_16,X120_OS_16,X121_FC_16,X122_FN_16,X123_FO_16,X124_FS_16,X125_PC_16,X126_PN_16,X127_PO_16,X128_PS_16,X129_SC_16,X130_SN_16,X131_SO_16,X132_SS_16,X133_cC_16,X134_cN_16,X135_cO_16,X136_cS_16,X137_bC_16,X138_bN_16,X139_bO_16,X140_bS_16,X141_IC_16,X142_IN_16,X143_IO_16,X144_IS_16,X145_CC_20,X146_CN_20,X147_CO_20,X148_CS_20,X149_NC_20,X150_NN_20,X151_NO_20,X152_NS_20,X153_OC_20,X154_ON_20,X155_OO_20,X156_OS_20,X157_FC_20,X158_FN_20,X159_FO_20,X160_FS_20,X161_PC_20,X162_PN_20,X163_PO_20,X164_PS_20,X165_SC_20,X166_SN_20,X167_SO_20,X168_SS_20,X169_cC_20,X170_cN_20,X171_cO_20,X172_cS_20,X173_bC_20,X174_bN_20,X175_bO_20,X176_bS_20,X177_IC_20,X178_IN_20,X179_IO_20,X180_IS_20,X181_CC_24,X182_CN_24,X183_CO_24,X184_CS_24,X185_NC_24,X186_NN_24,X187_NO_24,X188_NS_24,X189_OC_24,X190_ON_24,X191_OO_24,X192_OS_24,X193_FC_24,X194_FN_24,X195_FO_24,X196_FS_24,X197_PC_24,X198_PN_24,X199_PO_24,X200_PS_24,X201_SC_24,X202_SN_24,X203_SO_24,X204_SS_24,X205_cC_24,X206_cN_24,X207_cO_24,X208_cS_24,X209_bC_24,X210_bN_24,X211_bO_24,X212_bS_24,X213_IC_24,X214_IN_24,X215_IO_24,X216_IS_24
13,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,12,1,3,2,0,0,0,0,386,90,85,7,92,22,26,2,0,0,0,0,0,0,0,0,0,0,0,0,42,11,13,1,0,0,0,0,229,51,57,4,0,0,0,0,1401,359,390,12,390,101,103,2,0,0,0,0,0,0,0,0,0,0,0,0,175,47,48,1,0,0,0,0,775,194,215,7,0,0,0,0,2859,702,687,25,795,196,189,6,0,0,0,0,0,0,0,0,0,0,0,0,375,89,90,3,0,0,0,0,1643,399,419,16,0,0,0,0,4623,1161,1221,42,1315,329,339,12,0,0,0,0,0,0,0,0,0,0,0,0,628,157,156,6,0,0,0,0,2594,646,686,24,0,0,0,0,6463,1669,1739,67,1879,493,503,19,0,0,0,0,0,0,0,0,0,0,0,0,949,247,250,9,0,0,0,0,3580,925,979,37,0,0,0,0
22,8,8,0,8,5,2,0,44,30,19,0,0,0,0,0,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,170,162,0,171,53,51,0,678,266,229,0,0,0,0,0,144,67,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,575,552,0,639,190,188,0,2449,806,795,0,0,0,0,0,554,189,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,1165,1158,2,1354,387,387,0,5269,1546,1556,1,0,0,0,0,1177,356,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852,1891,1933,9,2331,651,665,3,9134,2531,2585,9,0,0,0,0,2070,565,581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10101,2828,2935,17,3409,958,999,5,13809,3836,3971,22,0,0,0,0,3178,872,914,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,5,0,1,0,0,0,14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,146,177,11,45,13,16,1,211,54,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,538,659,17,169,46,61,1,816,208,240,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4716,1168,1336,27,413,104,120,2,1814,440,507,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,1953,2260,36,661,167,195,3,2958,749,851,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10189,2566,3063,54,883,218,261,5,3782,957,1145,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,5,0,0,0,0,0,16,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,150,134,0,0,0,0,0,450,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,681,664,0,0,0,0,0,1871,522,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310,1464,1557,14,0,0,0,0,4138,1156,1207,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8733,2280,2515,61,0,0,0,0,6897,1786,1976,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12395,3186,3607,117,0,0,0,0,9776,2524,2852,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2,0,7,4,1,0,13,3,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,480,113,90,9,191,46,38,2,203,58,43,1,0,0,0,0,0,0,0,0,55,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,545,476,11,809,212,187,5,850,218,188,5,0,0,0,0,0,0,0,0,243,68,63,1,0,0,0,0,0,0,0,0,0,0,0,0,4761,1261,1185,20,1965,535,498,8,2050,538,506,9,0,0,0,0,0,0,0,0,534,131,128,2,0,0,0,0,0,0,0,0,0,0,0,0,8201,2113,2083,22,3421,916,890,10,3625,964,936,10,0,0,0,0,0,0,0,0,929,235,234,2,0,0,0,0,0,0,0,0,0,0,0,0,11439,3009,3082,22,4892,1281,1313,10,5002,1328,1366,10,0,0,0,0,0,0,0,0,1206,319,338,2,0,0,0,0,0,0,0,0,0,0,0,0
16,2,1,0,1,1,0,0,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,107,72,1,70,16,12,1,267,76,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,385,363,11,236,67,62,1,885,240,235,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017,819,811,20,527,138,139,3,2047,557,537,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5349,1459,1420,34,909,245,246,6,3630,997,978,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8595,2374,2313,39,1473,400,396,7,5722,1577,1568,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,7,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,168,145,11,0,0,0,0,114,30,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,649,728,13,0,0,0,0,427,127,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049,1320,1549,18,0,0,0,0,1032,291,312,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8101,2205,2543,26,0,0,0,0,1663,468,530,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11639,3177,3616,35,0,0,0,0,2336,628,712,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,11,0,2,0,1,0,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,234,262,0,123,24,31,0,171,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696,992,1042,0,512,130,136,0,674,170,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8699,2190,2458,7,1122,275,301,2,1525,375,418,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16806,4051,4616,43,2059,502,568,8,2743,674,768,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200,6700,7800,108,3138,753,893,13,4183,1023,1200,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,10,0,4,0,1,0,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,219,220,0,126,26,32,0,169,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157,859,868,0,517,130,129,0,680,170,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7169,1789,1963,7,1111,269,301,2,1503,370,414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13658,3318,3754,40,2048,497,565,8,2730,679,762,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22039,5466,6308,87,3175,775,902,12,4254,1043,1216,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1,0,1,0,0,0,23,7,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,102,137,7,33,2,8,1,403,110,131,7,0,0,0,0,48,14,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,519,586,17,148,46,53,1,1576,406,450,11,0,0,0,0,175,46,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595,1120,1250,33,390,94,101,3,3551,857,937,23,0,0,0,0,375,91,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324,2034,2179,46,715,175,187,4,6379,1587,1679,35,0,0,0,0,667,172,176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11911,3069,3316,54,1024,260,283,5,8955,2304,2475,41,0,0,0,0,937,241,259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,7,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,178,198,11,258,62,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586,675,750,35,917,237,263,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5505,1341,1437,47,1952,476,509,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9267,2390,2475,71,3247,838,864,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13338,3497,3676,91,4672,1223,1290,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,8,0,4,1,4,0,26,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,93,89,8,53,18,20,1,225,68,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,291,327,15,206,62,65,3,846,224,256,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,583,665,16,475,117,134,3,1948,475,542,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136,1013,1172,25,863,214,247,4,3244,800,931,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724,1478,1692,37,1210,307,355,8,4470,1152,1343,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,6,0,11,2,5,0,34,18,10,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,108,105,0,184,66,69,0,337,116,109,0,0,0,0,0,62,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,310,304,1,572,177,180,0,1154,345,344,7,0,0,0,0,231,66,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,651,642,15,1126,339,344,8,2649,737,751,20,0,0,0,0,536,143,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,1066,1131,26,1899,541,564,15,4803,1273,1360,31,0,0,0,0,979,254,268,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5835,1604,1728,30,2864,786,837,15,7407,2025,2171,46,0,0,0,0,1487,413,432,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,12,0,0,0,1,0,9,8,9,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,128,203,3,51,14,19,0,267,79,151,0,0,0,0,0,71,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,520,650,12,209,58,71,1,1370,408,515,12,0,0,0,0,389,115,149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4695,1213,1453,30,517,132,165,3,3448,872,1053,20,0,0,0,0,994,249,301,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8825,2096,2508,59,991,232,280,7,6269,1508,1815,30,0,0,0,0,1797,431,533,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13341,3212,3673,98,1481,360,405,12,9321,2260,2609,61,0,0,0,0,2660,653,749,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,231,225,28,0,0,0,0,54,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319,1074,1105,53,0,0,0,0,157,43,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8243,2102,2246,102,0,0,0,0,259,65,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12188,3118,3397,151,0,0,0,0,385,110,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101,3975,4429,178,0,0,0,0,524,135,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,7,0,11,2,2,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,82,99,9,143,27,32,3,142,27,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,343,388,12,469,117,129,4,448,102,127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938,677,784,31,1005,228,262,11,931,230,258,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,1150,1355,50,1752,398,464,16,1639,367,436,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216,1701,2017,54,2425,567,684,18,2356,559,649,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7,30,3,4,1,4,1,8,2,2,0,8,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,296,337,30,156,47,49,6,222,68,68,9,97,22,31,4,0,0,0,0,30,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3704,1026,1168,103,540,161,170,15,776,239,243,18,351,103,111,10,0,0,0,0,89,33,29,2,0,0,0,0,0,0,0,0,0,0,0,0,8273,2341,2604,173,1234,357,395,25,1806,525,565,40,816,220,246,15,0,0,0,0,217,69,72,4,0,0,0,0,0,0,0,0,0,0,0,0,13687,3726,4076,207,2115,580,630,32,3115,845,941,48,1347,360,390,18,0,0,0,0,424,120,135,7,0,0,0,0,0,0,0,0,0,0,0,0,19150,5156,5597,249,2971,798,874,40,4431,1207,1328,61,1798,488,522,24,0,0,0,0,651,177,200,10,0,0,0,0,0,0,0,0,0,0,0,0
13,1,4,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,96,101,0,0,0,0,0,132,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,332,319,0,0,0,0,0,418,103,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,720,709,10,0,0,0,0,851,224,222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,1104,1150,12,0,0,0,0,1211,338,348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,1404,1482,12,0,0,0,0,1596,452,471,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,12,20,0,3,2,7,0,16,8,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,225,236,24,116,34,33,2,267,67,61,5,0,0,0,0,0,0,0,0,39,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4218,1074,1051,98,498,125,133,10,1169,290,279,23,0,0,0,0,0,0,0,0,170,46,43,3,0,0,0,0,0,0,0,0,0,0,0,0,10412,2659,2668,188,1328,323,336,20,2955,736,758,45,0,0,0,0,0,0,0,0,458,119,117,9,0,0,0,0,0,0,0,0,0,0,0,0,18690,4610,4883,258,2448,611,632,36,5372,1342,1410,74,0,0,0,0,0,0,0,0,817,199,214,10,0,0,0,0,0,0,0,0,0,0,0,0,28797,6932,7612,365,3805,933,993,46,8324,2015,2186,105,0,0,0,0,0,0,0,0,1214,295,326,16,0,0,0,0,0,0,0,0,0,0,0,0
12,4,18,0,0,0,0,0,25,3,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,588,124,149,11,0,0,0,0,510,104,137,12,0,0,0,0,0,0,0,0,92,13,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2178,558,661,21,0,0,0,0,2011,511,597,18,0,0,0,0,0,0,0,0,356,89,107,3,0,0,0,0,0,0,0,0,0,0,0,0,4959,1320,1511,42,0,0,0,0,4634,1240,1437,41,0,0,0,0,0,0,0,0,789,217,248,6,0,0,0,0,0,0,0,0,0,0,0,0,9316,2377,2701,92,0,0,0,0,8711,2277,2579,85,0,0,0,0,0,0,0,0,1511,379,443,16,0,0,0,0,0,0,0,0,0,0,0,0,15135,3843,4242,147,0,0,0,0,14259,3629,4022,140,0,0,0,0,0,0,0,0,2473,628,686,25,0,0,0,0,0,0,0,0,0,0,0,0
15,4,14,0,0,0,0,0,21,4,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,514,108,124,9,0,0,0,0,441,88,113,9,0,0,0,0,0,0,0,0,96,14,21,2,0,0,0,0,0,0,0,0,0,0,0,0,1824,484,535,14,0,0,0,0,1648,432,471,12,0,0,0,0,0,0,0,0,358,94,111,3,0,0,0,0,0,0,0,0,0,0,0,0,3985,1059,1200,37,0,0,0,0,3652,968,1120,36,0,0,0,0,0,0,0,0,792,220,250,7,0,0,0,0,0,0,0,0,0,0,0,0,7497,1877,2149,74,0,0,0,0,6860,1771,2007,67,0,0,0,0,0,0,0,0,1513,383,444,16,0,0,0,0,0,0,0,0,0,0,0,0,12029,3042,3341,114,0,0,0,0,11151,2814,3111,109,0,0,0,0,0,0,0,0,2488,632,686,25,0,0,0,0,0,0,0,0,0,0,0,0
20,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,829,128,147,21,202,30,33,5,59,8,14,0,0,0,0,0,0,0,0,0,49,8,8,1,27,5,5,1,0,0,0,0,0,0,0,0,3137,671,813,54,733,170,194,11,241,53,69,4,0,0,0,0,0,0,0,0,162,39,39,3,85,17,19,2,0,0,0,0,0,0,0,0,6042,1389,1601,72,1232,277,337,15,458,102,123,6,0,0,0,0,0,0,0,0,316,77,78,4,199,43,50,3,0,0,0,0,0,0,0,0,8175,1930,2180,94,1564,378,416,20,618,142,173,8,0,0,0,0,0,0,0,0,402,97,105,5,321,72,81,3,0,0,0,0,0,0,0,0,9955,2376,2630,127,1879,439,494,24,770,185,206,10,0,0,0,0,0,0,0,0,491,118,128,6,409,97,108,5,0,0,0,0,0,0,0,0
32,6,17,1,9,1,4,0,17,6,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,160,242,8,196,46,59,1,251,66,89,3,0,0,0,0,0,0,0,0,64,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2741,694,832,23,650,169,198,6,911,228,271,10,0,0,0,0,0,0,0,0,211,52,63,1,0,0,0,0,0,0,0,0,0,0,0,0,5998,1509,1689,77,1461,370,422,19,2086,521,572,29,0,0,0,0,0,0,0,0,444,115,131,3,0,0,0,0,0,0,0,0,0,0,0,0,10335,2550,2973,149,2541,619,743,39,3576,879,1016,54,0,0,0,0,0,0,0,0,752,194,222,9,0,0,0,0,0,0,0,0,0,0,0,0,15477,3943,4501,234,3901,991,1128,57,5269,1342,1529,83,0,0,0,0,0,0,0,0,1139,294,342,17,0,0,0,0,0,0,0,0,0,0,0,0
29,6,17,0,7,2,6,0,26,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,130,196,7,121,25,40,0,237,61,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479,578,716,45,453,107,131,8,903,205,257,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,1279,1475,76,1018,236,275,14,1992,475,547,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9229,2268,2567,102,1713,435,491,17,3325,819,933,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13298,3444,3885,134,2454,629,714,26,4741,1211,1387,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,11,0,14,4,7,0,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,148,162,19,248,51,63,5,218,58,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,670,665,47,925,255,270,19,908,217,215,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5642,1429,1514,82,2041,513,546,28,2087,520,539,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10124,2522,2715,125,3626,893,957,47,3740,970,1032,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14648,3757,4120,147,5384,1381,1508,54,5280,1363,1493,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4,15,0,6,1,3,0,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,119,170,20,69,15,22,1,121,37,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,538,642,32,246,64,68,4,441,121,141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4772,1252,1424,68,540,137,153,8,1000,264,318,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,2159,2442,98,896,239,260,11,1692,431,494,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12095,3207,3657,99,1282,343,383,11,2477,641,733,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,13,0,2,1,2,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,267,277,0,129,38,43,0,262,65,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,1132,1137,13,602,164,182,4,994,287,284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,2627,2855,87,1507,374,406,14,2553,631,684,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21330,4935,5431,183,3001,681,767,29,5194,1179,1281,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35253,8389,9391,282,4993,1174,1316,40,8646,2041,2291,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
