X1_estat,X2_hb,X3_vdw,X4_dsolv,X5_tors,Y1_AD4Score
-0.4592,-0.5452,-8.5701,3.329,4.1762,-2.0692
0.7174,-1.5264,-9.3973,3.4689,5.3694,-1.368
-1.1171,-0.9536,-12.0617,3.8001,5.6677,-4.6646
0.2945,-1.0429,-6.6041,2.7032,1.7898,-2.8595
-0.0058,-1.5558,-8.5018,3.4942,5.0711,-1.4982
-0.2888,-2.4051,-12.7063,6.1969,10.1422,0.9389
0.2385,-0.6342,-6.8765,2.948,1.4915,-2.8327
0.1709,-0.4478,-7.5352,3.3549,1.4915,-2.9657
0.1001,-0.2638,-10.2104,2.0537,2.3864,-5.934
0.38,-0.6094,-7.925,3.1418,2.983,-2.0296
0.3366,-0.0783,-7.7277,3.1649,2.6847,-1.6198
-0.0388,-0.6815,-8.7657,3.8928,2.6847,-2.9085
0.1054,-0.7199,-5.7525,3.1307,1.4915,-1.7448
-0.2651,-3.0394,-6.8852,3.3572,1.7898,-5.0427
-0.1819,-0.659,-10.8097,3.6752,2.3864,-5.589
-0.2005,-1.0413,-7.2776,2.7726,2.0881,-3.6587
0.293,-0.6112,-7.1773,2.7834,1.7898,-2.9223
0.4488,-0.0052,-8.7867,2.9897,2.0881,-3.2654
-0.4289,-0.8762,-15.5509,2.8581,4.4745,-9.5233
0.071,-0.5677,-20.5893,5.8981,9.2473,-5.9406
-0.1976,-1.6964,-15.3862,3.0018,5.966,-8.3124
-0.2204,-0.159,-10.4045,3.1151,2.3864,-5.2824
-0.6905,-0.5339,-8.5175,3.0122,2.6847,-4.045
-1.012,-0.9933,-10.148,3.528,2.3864,-6.2389
-0.5075,-0.6118,-4.4279,2.2895,0.5966,-2.6611
-0.4232,-0.3823,-5.8665,1.521,0.8949,-4.2561
-0.0615,-0.49,-5.8156,1.5135,0.8949,-3.9586
-0.1564,-0.803,-6.9978,1.6788,0.8949,-5.3834
-0.1103,-0.1725,-8.4911,2.7108,1.1932,-4.8699
-0.5561,-1.2045,-5.8916,1.8326,0.2983,-5.5213
3e-04,-0.006,-9.5962,0.9003,0.8949,-7.8066
-0.5688,-0.0349,-12.5895,2.852,2.983,-7.3582
0.0208,-3e-04,-10.4092,1.1177,1.1932,-8.0778
-0.0434,-0.2231,-8.6235,1.5415,2.0881,-5.2605
0.0072,-0.1583,-10.3946,0.8268,2.0881,-7.6308
-0.1536,-0.7985,-13.7776,2.681,3.2813,-8.7674
-0.6993,-0.5969,-4.2105,1.4229,0.2983,-3.7855
0.2013,-0.0018,-8.195,1.0392,1.1932,-5.763
0.5054,-0.0043,-9.6006,2.4135,1.7898,-4.8962
-0.1562,-0.5021,-7.9407,1.4033,1.1932,-6.0025
-0.1429,-0.0039,-11.8422,1.0703,2.3864,-8.5323
-0.2805,-0.9463,-12.5192,2.3415,2.6847,-8.7199
-0.633,-1.82,-13.2936,6.2552,7.1592,-2.3321
-0.1232,-1.3806,-21.1832,6.5916,9.5456,-6.5499
-0.3899,-1.7636,-19.405,5.3517,7.4575,-8.7492
0.1591,-0.0503,-7.3546,2.0914,0.8949,-4.2593
0.3075,-0.016,-8.5415,1.4382,0.5966,-6.2152
-0.1078,-5e-04,-7.2303,0.6752,0.2983,-6.3651
0.2326,-0.0012,-6.8025,1.7469,1.1932,-3.631
0.6669,-0.5511,-14.3192,3.1659,4.7728,-6.2648
0.8413,-0.4107,-16.215,3.4735,4.7728,-7.5381
-0.1956,-1.0134,-14.7768,2.2419,5.6677,-8.0761
-0.0786,-0.7888,-14.3056,3.7476,7.7558,-3.6696
0.0339,-0.4515,-16.3299,2.8989,7.1592,-6.6894
0.5004,-0.5818,-11.9656,2.6179,5.0711,-4.358
-0.1237,-1.4155,-8.0725,1.6904,4.4745,-3.4469
-0.3448,-1.1116,-9.8107,2.2044,2.983,-6.0796
0.3235,-0.7884,-8.1608,3.0538,1.4915,-4.0804
0.0635,-0.6285,-8.6874,3.1902,1.4915,-4.5708
0.2388,-0.7814,-8.0177,3.0152,1.4915,-4.0535
0.3225,-0.4605,-5.5465,2.1188,1.4915,-2.0742
0.0885,-0.0323,-13.8595,2.3116,3.8779,-7.6139
-1.0289,-0.4971,-12.8188,3.3443,4.1762,-6.8243
-0.4166,-1.3638,-7.6009,3.046,2.0881,-4.2472
-1.1683,-2.8408,-9.7588,4.7246,2.3864,-6.6569
-0.5943,-1.6984,-8.4749,3.9057,1.7898,-5.0721
0.3005,-0.0165,-7.0821,3.3103,2.0881,-1.3998
0.2912,-0.2332,-7.4629,3.4192,1.7898,-2.1959
0.5806,-0.5479,-7.1761,3.4891,1.7898,-1.8645
0.1792,-0.3062,-6.1948,2.0188,1.1932,-3.1098
0.1711,-0.1304,-12.7772,2.6452,3.5796,-6.5116
0.171,-0.0112,-17.7653,2.8208,4.4745,-10.3103
-0.3062,-0.2069,-7.5302,1.6253,1.1932,-5.2248
-0.2589,-1.0908,-11.9064,5.2274,3.2813,-4.7474
0.1775,-0.5642,-10.2887,2.2622,1.4915,-6.9217
0.1027,-0.1088,-6.8812,1.3697,0.2983,-5.2194
-0.3581,-0.9651,-9.1142,2.5914,1.7898,-6.0563
0.0355,-0.0344,-14.0466,2.3708,2.6847,-8.99
0.0108,-0.0257,-10.1188,1.1175,1.1932,-7.823
0.2641,-0.5599,-6.7712,1.4337,1.7898,-3.8434
-0.2989,-0.4054,-7.9254,1.7583,0.8949,-5.9765
-0.2329,-0.9066,-11.9558,4.4111,3.2813,-5.4029
-0.268,-0.1933,-7.5911,1.6718,0.8949,-5.4857
0.0104,-0.0055,-10.53,1.2965,2.0881,-7.1405
-0.9765,-0.7389,-4.7874,2.0527,0.5966,-3.8535
-0.6929,-1.2608,-3.6272,2.1122,0.2983,-3.1704
0.1652,-0.0022,-6.6238,1.2613,0.5966,-4.6029
-0.1179,-1.0649,-5.4072,2.4147,0,-4.1752
0.0462,-1.3774,-9.5869,3.444,2.0881,-5.3861
-0.2067,-0.4417,-7.964,2.9836,1.4915,-4.1373
0.1008,-0.6164,-6.6955,3.0588,1.1932,-2.9591
-0.1059,-1.6427,-8.8684,3.703,1.1932,-5.7209
0.0149,-0.1223,-6.0697,2.0997,1.1932,-2.8842
0.0182,-0.2312,-10.4576,1.2586,1.1932,-8.2188
0.0946,-0.1943,-10.1014,1.0398,1.1932,-7.968
-0.5941,-0.4301,-9.8029,-0.3745,1.1932,-10.0084
0.0994,-4e-04,-7.0954,0.7315,0.8949,-5.37
0.2011,-0.0024,-10.5949,2.799,2.6847,-4.9125
-1.4238,-2.013,-10.5665,3.2716,3.5796,-7.152
-0.0705,-0.8818,-4.6175,1.2499,0.5966,-3.7235
0.0497,-0.0677,-9.1242,1.5145,1.7898,-5.838
-0.2079,-1.2216,-10.4729,2.962,2.3864,-6.5541
-8e-04,-0.0424,-7.4292,0.5155,1.1932,-5.7637
0.0273,-0.0813,-8.0305,0.4006,1.1932,-6.4906
0.1283,-0.539,-15.8109,1.5757,2.6847,-11.9612
-0.8128,-1.1889,-4.6972,2.1518,0.8949,-3.6522
-0.0457,-0.5481,-8.6551,0.6778,0.8949,-7.6761
-0.1734,-0.1607,-10.775,1.4297,2.0881,-7.5914
-0.3818,-0.0373,-11.2839,1.6511,2.0881,-7.9638
0.2393,-0.5818,-12.4984,2.2865,1.7898,-8.7646
-0.0974,-0.2517,-12.1637,2.729,2.3864,-7.3974
0.0519,-0.007,-11.5973,1.0862,2.6847,-7.7815
-0.0831,-0.5747,-13.1125,2.9275,5.966,-4.8768
-0.8221,-0.272,-18.5951,2.3083,5.3694,-12.0116
-0.1079,-1.9569,-11.1463,2.7086,1.4915,-9.0109
0.1812,-0.2368,-10.8934,3.1975,2.983,-4.7685
0.6866,-0.9804,-17.0007,5.3552,2.983,-8.9563
0.3664,-0.4862,-8.3036,3.2714,1.7898,-3.3621
0.4875,-0.5292,-10.1311,4.1763,1.7898,-4.2068
0.0372,-0.5445,-9.0563,3.6065,1.7898,-4.1674
-1.4928,-2.2425,-4.6928,2.4837,1.4915,-4.4529
-0.3918,-0.9997,-4.4329,2.9765,0.8949,-1.953
0.2598,-1.0178,-5.0034,2.4682,1.1932,-2.0999
0.0329,-0.9854,-4.9603,0.9761,0.5966,-4.3401
0.055,-0.2768,-5.0745,1.6418,0.5966,-3.058
0.0922,-0.0564,-12.4282,2.3049,1.1932,-8.8943
-0.7138,-0.8281,-5.3228,0.607,1.4915,-4.7662
-0.0367,-0.3789,-11.4078,2.3659,3.2813,-6.1762
-0.0599,-1.0535,-7.6975,2.0456,1.4915,-5.2738
-0.0214,-0.5313,-5.2305,2.5672,0.2983,-2.9176
-0.0188,-0.4095,-7.7874,2.0967,1.7898,-4.3292
-0.1133,-0.7671,-8.3396,1.8164,1.7898,-5.6138
-0.1739,-0.0206,-14.5964,1.9916,3.5796,-9.2197
-0.0882,-0.0679,-11.7146,2.058,3.2813,-6.5313
-0.1512,-0.0805,-12.9528,2.3014,4.1762,-6.707
-0.0904,-0.6933,-7.5911,2.4463,1.7898,-4.1386
-0.167,-1.3623,-7.8658,2.7599,1.4915,-5.1436
0.0551,-0.1059,-8.2294,2.9269,1.7898,-3.5636
-0.3353,-0.6737,-5.904,2.012,0.8949,-4.0061
-0.5153,-0.5057,-5.1648,2.0817,0.5966,-3.5075
-0.5305,-0.456,-5.6048,2.4703,0.5966,-3.5245
0.0356,-1.5455,-23.5557,7.2234,8.949,-8.8932
0.0263,-0.0875,-11.3539,1.7528,1.7898,-7.8726
0.1985,-0.0414,-8.3494,1.8496,0.5966,-5.7461
-0.5164,-0.7233,-7.6508,1.5694,1.7898,-5.5314
0.0536,-0.4736,-16.3265,4.8578,5.6677,-6.221
-0.935,-0.9787,-13.7374,3.1432,4.1762,-8.3316
-0.0081,-3e-04,-8.745,0.3657,1.1932,-7.1946
0.0058,-3e-04,-8.5423,0.2208,1.1932,-7.1228
-0.5847,-0.1912,-7.823,0.9726,1.7898,-5.8365
-0.0663,-0.6245,-8.6789,1.9948,2.6847,-4.6902
-0.4802,-0.0818,-8.7605,2.1063,2.0881,-5.1281
-0.2029,-0.3464,-10.2981,2.0532,2.0881,-6.7061
-0.7194,-0.2113,-12.2836,4.1116,2.983,-6.1196
0.1259,-0.3149,-13.0241,4.3594,2.983,-5.8707
-0.4005,-1.8032,-11.4476,4.2313,2.983,-6.437
-0.1404,-1.6117,-17.6878,5.8704,7.7558,-5.8138
0.0195,-0.0468,-6.7132,1.4833,1.4915,-3.7656
0.0596,-0.068,-6.7681,1.4449,1.4915,-3.84
0.1768,-0.574,-10.4674,2.9286,1.7898,-6.1461
0.4388,-0.1494,-11.5543,5.0659,2.6847,-3.5143
0.7375,-1.1948,-16.0536,6.8452,4.4745,-5.1912
0.5022,-0.6167,-10.4948,4.4124,2.3864,-3.8106
0.752,-0.3178,-10.7007,4.7014,2.0881,-3.477
-1.0323,-2.6371,-19.014,8.607,6.2643,-7.8121
0.3181,0,-10.2227,-0.2033,2.3864,-7.7215
0.0024,-4e-04,-4.9819,-0.148,0.2983,-4.8296
-0.007,-0.2122,-8.3134,0.9524,0.8949,-6.6854
0.1352,-0.0857,-5.7484,2.0709,0.5966,-3.0315
0.0438,-0.3283,-7.3795,1.2555,1.7898,-4.6188
0.1747,-1.519,-16.1177,4.578,7.1592,-5.7248
0.8676,-0.4919,-11.9136,3.1207,5.6677,-2.7495
0.0465,-0.2857,-14.8102,2.5652,5.6677,-6.8164
0.5562,-0.1903,-16.1104,4.8286,5.6677,-5.2481
-1.0069,-0.7843,-8.3951,3.7372,3.8779,-2.5711
-0.086,-0.0742,-15.2944,1.7099,4.1762,-9.5684
0.1645,-0.8613,-14.4226,2.6166,4.4745,-8.0282
-0.1662,-0.948,-3.678,0.945,0.8949,-2.9523
-0.0715,-0.3915,-7.0827,0.5119,0,-7.0339
-0.2436,-0.246,-11.8273,1.7605,2.6847,-7.8717
0.2579,-0.3523,-9.2762,3.438,2.0881,-3.8445
-0.5027,-1.6239,-6.7051,3.6395,2.0881,-3.1042
-0.3141,-1.1865,-10.2389,4.4104,2.0881,-5.241
0.2675,-0.4818,-10.5188,3.53,2.0881,-5.115
0.0014,-0.7408,-8.6324,1.358,1.4915,-6.5223
0.4652,-0.2386,-7.5965,0.5761,4.4745,-2.3192
0.197,-0.0356,-12.4852,2.6258,2.3864,-7.3117
0.1442,-0.1055,-8.2709,1.6037,1.4915,-5.137
0.2605,-0.2294,-8.5434,1.6287,1.4915,-5.3922
0.3179,-0.841,-6.0441,2.1835,1.1932,-3.1905
0.6692,-0.8228,-5.5204,2.0568,0.8949,-2.7223
0.0208,-0.7119,-5.2976,1.3288,0.5966,-4.0633
-0.0226,-0.9356,-6.7477,1.5409,0.2983,-5.8667
-0.9153,-1.2938,-9.6322,2.2988,4.4745,-5.068
0.0206,-0.6824,-6.7243,0.8746,0.5966,-5.9149
-0.5455,-1.317,-7.0212,3.6589,4.1762,-1.0487
-0.7249,-1.2489,-9.2223,3.8514,5.3694,-1.9752
-0.5157,-1.0144,-9.5874,3.7666,5.6677,-1.6832
-0.0036,-1.0571,-6.0686,2.4779,1.7898,-2.8615
0.0541,-2.8435,-9.4628,4.279,5.0711,-2.902
-0.4707,-1.9606,-15.4641,7.7894,10.1422,0.0362
-0.0314,-1.9352,-5.8659,2.3708,1.4915,-3.9702
0.0535,-0.6921,-5.8236,2.7618,1.4915,-2.2089
-0.0816,-1.1397,-7.9718,2.7871,2.3864,-4.0195
0.2037,-1.2078,-7.1377,3.5154,2.983,-1.6435
0.2136,-1.3662,-8.8653,4.2841,2.6847,-3.049
0.06,-1.719,-9.38,4.6126,2.6847,-3.7417
-0.235,-1.4614,-5.7464,2.7435,1.4915,-3.2077
-0.0126,-1.7325,-5.6682,2.9027,1.7898,-2.7207
-0.0424,-1.0001,-8.0332,2.6566,2.3864,-4.0327
0.6325,-0.3947,-7.6623,2.775,2.0881,-2.5613
0.3853,-0.9388,-6.1412,3.3234,1.7898,-1.5814
0.5759,-0.828,-7.0042,3.0187,2.0881,-2.1494
-0.1826,-0.739,-11.2686,2.0264,4.4745,-5.6892
-0.078,-2.2233,-16.5217,5.2899,9.2473,-4.2859
-0.0413,-0.0678,-11.9629,2.3093,5.966,-3.7967
0.8388,-0.6242,-9.2551,4.321,2.6847,-2.0348
0.8131,-0.7735,-9.3378,4.4167,2.6847,-2.1967
0.8505,-0.9119,-8.9075,4.2265,2.3864,-2.356
0.6643,-0.2814,-4.6423,2.2538,0.5966,-1.409
0.2182,-0.4684,-5.71,1.1975,0.8949,-3.8678
0.2136,-0.5142,-5.6754,1.1866,0.8949,-3.8945
-0.034,-0.5757,-6.4968,2.3004,0.8949,-3.9112
-0.199,-1.9721,-8.1036,3.0572,1.1932,-6.0242
-0.724,-0.367,-5.2751,1.687,0.2983,-4.3807
-0.0111,-0.1606,-7.1523,1.5002,0.8949,-4.9291
-0.1639,-0.0158,-11.4935,2.4792,2.983,-6.2111
-0.0455,-0.5907,-7.1143,1.2327,1.1932,-5.3246
-0.0526,-0.8472,-7.9053,1.8898,2.0881,-4.8272
0.2234,-0.9066,-8.1118,1.9528,2.0881,-4.754
0.0369,-0.173,-11.4078,1.7018,3.2813,-6.5607
0.5209,-0.3225,-3.9898,1.2853,0.2983,-2.2078
0.473,-0.2385,-7.4264,2.1355,1.1932,-3.8632
0.5901,-0.7802,-8.2138,2.8825,1.7898,-3.7314
0.0198,-0.1726,-6.5013,1.0763,1.1932,-4.3845
-0.0831,-0.7545,-9.2139,1.7836,2.3864,-5.8815
-0.085,-1.2518,-10.9486,2.6539,2.6847,-6.9467
0.1348,-1.8175,-15.7015,6.9357,7.1592,-3.2894
0,0,0,0,0,0
-0.3879,-1.7387,-15.8471,4.6326,7.4575,-5.8836
0.3982,-0.3049,-6.2766,2.0915,0.8949,-3.1969
0.0834,-0.0712,-6.0724,1.1293,0.5966,-4.3343
-0.2057,-0.0196,-5.9523,1.4788,0.2983,-4.4005
0.6889,-0.8393,-6.379,2.84,1.1932,-2.4962
0.6399,-1.35,-10.3335,3.4962,4.7728,-2.7746
0.1444,-1.3124,-10.0242,2.7897,4.7728,-3.6298
-0.404,-1.3538,-11.4825,2.7169,5.6677,-4.8557
-0.1081,-1.307,-13.4207,3.199,7.7558,-3.881
-0.001,-1.059,-12.3481,2.4842,7.1592,-3.7648
0.0781,-0.5609,-13.3643,3.0258,5.0711,-5.7502
0.0224,-0.8455,-9.3409,2.518,4.4745,-3.1715
0.0116,-0.2617,-10.4575,1.6771,2.983,-6.0476
0.5983,-0.3923,-6.8486,3.2095,1.4915,-1.9417
0.3527,-0.7298,-7.5948,3.0341,1.4915,-3.4463
0.5012,-1.5799,-6.8782,3.4393,1.4915,-3.0261
-0.2111,-1.3378,-4.8936,1.9617,1.4915,-2.9893
0.2084,-0.0395,-11.0575,2.4186,3.8779,-4.5922
0.6153,-1.0847,-11.5151,3.0836,4.1762,-4.7247
-0.1787,-2.6909,-8.0918,4.0146,2.0881,-4.8588
-0.0967,-1.6614,-7.5489,3.4912,2.3864,-3.4294
-0.0394,-1.3381,-6.6402,2.8642,1.7898,-3.3636
0.4801,-1.2405,-7.1685,3.7283,2.0881,-2.1125
0.7044,-0.9782,-7.0557,3.9375,1.7898,-1.6022
0.7958,-1.4895,-6.8004,3.8597,1.7898,-1.8446
0.2903,-0.9402,-5.7535,1.8258,1.1932,-3.3843
0.133,-1.0747,-10.6944,2.8119,3.5796,-5.2446
0.1179,-0.5932,-11.872,2.818,4.4745,-5.0548
-0.0919,-0.6825,-8.7008,2.2565,1.1932,-6.0254
0.8429,-1.4865,-8.9922,5.1625,3.2813,-1.192
0.3582,-1.2528,-8.0174,2.6037,1.4915,-4.8167
-0.0348,-0.5423,-6.6123,1.7281,0.5966,-4.8646
-0.1082,-0.9267,-9.555,2.6577,1.7898,-6.1424
-3e-04,-0.2624,-10.9364,2.5589,2.3864,-6.2537
0.0335,-0.5403,-7.1985,1.62,1.7898,-4.2955
-0.0444,-2.2302,-7.9884,2.5506,1.1932,-6.5191
-0.3358,-0.7194,-8.0655,2.2672,0.8949,-5.9587
-0.3235,-1.4619,-9.6188,4.6117,3.2813,-3.5111
-0.1402,-0.0835,-7.7854,2.163,0.8949,-4.9512
0.0845,-0.1461,-8.3425,1.5669,2.0881,-4.7491
-0.112,-0.498,-4.0233,1.8286,0.5966,-2.208
-0.4767,-0.645,-4.1717,2.0602,0.2983,-2.9348
0.2811,-0.7272,-5.9853,2.069,0.5966,-3.7658
-0.0254,-0.553,-5.2468,2.0254,0,-3.7998
0.4178,-1.2706,-7.8403,3.8748,2.0881,-2.7303
-0.2746,-1.1416,-7.7263,3.6114,1.4915,-4.0397
0.4126,-0.3724,-5.2587,2.596,1.1932,-1.4292
0.4812,-0.4194,-7.0798,3.4483,1.1932,-2.3764
-0.3181,-1.3013,-6.4299,2.9785,1.1932,-3.8775
0.36,-0.5817,-8.8491,1.6304,1.1932,-6.2473
0.2836,-0.7006,-8.6589,1.5461,1.1932,-6.3367
0.408,-0.4106,-8.3515,0.8774,1.1932,-6.2835
0.1761,-0.5617,-7.1667,1.6514,0.8949,-5.0061
0.3637,-1.2387,-9.0707,3.2402,2.6847,-4.0209
0.2466,-2.0672,-10.8131,3.8477,3.5796,-5.2065
0.014,-0.2,-4.9776,1.3126,0.5966,-3.2544
-0.0528,-1.0713,-8.9131,3.2972,1.7898,-4.9502
-0.0288,-0.753,-8.9982,3.114,2.3864,-4.2796
-0.035,-0.6234,-6.0196,0.9831,1.1932,-4.5016
0.0721,-0.8169,-7.3579,1.3078,1.1932,-5.6017
-0.3338,-0.223,-10.791,1.9645,2.6847,-6.6986
-0.2916,-1.6956,-4.076,1.9791,0.8949,-3.1891
-0.0613,-0.7108,-6.4911,1.4043,0.8949,-4.9639
-0.1239,-0.6748,-7.872,1.6087,2.0881,-4.9739
-0.3209,-0.6281,-9.9996,2.5857,2.0881,-6.2748
-0.0878,-1.2075,-10.0284,2.2504,1.7898,-7.2835
0.0164,-0.3862,-9.5638,2.4824,2.3864,-5.065
-0.0406,-0.4255,-10.0099,1.7939,2.6847,-5.9973
-0.581,-1.8086,-10.7759,3.6061,5.966,-3.5934
0.3549,-1.0189,-12.3267,2.2392,5.3694,-5.3822
-0.0614,-1.1292,-8.7067,3.5184,1.4915,-4.8873
0.0812,-1.1925,-9.5224,3.4067,2.983,-4.244
0.6343,-1.1551,-12.4644,5.0438,3.5796,-4.3618
0.131,-1.5415,-7.8002,3.6214,1.7898,-3.7994
0.5076,-1.5766,-7.7866,4.1484,1.7898,-2.9174
0.0223,-1.4645,-8.5515,3.7365,1.7898,-4.4675
0.7186,-0.8988,-5.5304,3.0388,1.4915,-1.1801
0.719,-0.8204,-4.6682,2.8589,0.8949,-1.0157
0.4085,-1.4996,-5.5892,3.1043,1.1932,-2.3829
0.039,-0.3252,-5.596,1.3429,0.5966,-3.9427
0.0454,-0.169,-5.5239,1.7725,0.5966,-3.2785
0.0981,-0.1655,-10.0109,1.6171,1.1932,-7.268
-0.1897,-0.4739,-5.6004,0.9856,1.4915,-3.7869
-0.1184,-2.0081,-10.7422,2.8876,3.2813,-6.6998
-0.0203,-0.2002,-9.1681,1.8437,1.4915,-6.0534
0.0092,-0.7603,-5.3589,2.2314,0,-3.8786
0.0813,-0.5825,-7.8462,2.8224,1.4915,-4.0335
0.0343,-0.7262,-7.7057,2.661,1.7898,-3.9468
-0.0988,-0.2689,-11.3836,2.5334,3.5796,-5.6384
-0.3425,-1.1358,-11.899,3.7652,3.2813,-6.3307
-0.3421,-0.6138,-12.0471,3.539,4.1762,-5.2878
0.0198,-1.4981,-7.9039,3.3128,1.4915,-4.5778
-0.0235,-1.7319,-8.7585,3.7503,1.4915,-5.2722
0.0764,-0.1614,-8.0982,3.5502,1.7898,-2.8432
0.1237,-0.7315,-5.356,1.3798,0.8949,-3.6891
0.5034,-0.5908,-5.3796,2.0898,0.5966,-2.7807
0.1687,-0.7525,-5.4637,1.8859,0.5966,-3.565
0.5275,-1.6246,-14.6712,5.481,8.949,-1.3384
0.1485,-0.007,-11.4842,2.652,1.7898,-6.9008
0.1992,-0.0434,-6.155,1.298,0.5966,-4.1047
0.6187,-0.3275,-7.2752,1.7807,1.7898,-3.4134
0.2224,-1.8822,-11.6426,4.3602,5.6677,-3.2744
-0.1372,-1.7813,-10.2844,3.7079,4.1762,-4.3188
0.0158,-0.0141,-8.07,1.3386,1.1932,-5.5365
-0.0042,-0.0045,-6.2568,0.7164,1.1932,-4.356
-0.0716,-0.0466,-10.9263,1.7733,1.7898,-7.4813
0.0413,-0.9386,-7.6189,2.6895,2.6847,-3.142
0.4989,-0.2867,-9.0775,2.8285,2.0881,-3.9486
0.3239,-0.4301,-8.8156,2.2059,2.0881,-4.6278
-0.4706,-1.4741,-9.7458,4.3329,2.6847,-4.6728
0.1849,-2.6493,-10.3778,4.5907,3.2813,-4.9701
0.276,-2.4896,-10.0739,4.2644,2.983,-5.0401
0.2259,-0.8495,-13.4812,4.8413,7.7558,-1.5077
0.5668,-0.3507,-5.3794,1.7937,1.4915,-1.8782
0.4811,-0.3108,-5.4507,1.8581,1.4915,-1.9308
-0.0506,-1.2789,-8.805,3.2014,1.7898,-5.1434
0.7181,-1.6988,-9.4763,5.261,2.6847,-2.5113
1.4995,-1.185,-12.5657,6.0532,4.4745,-1.7235
0.8822,-1.0627,-9.2636,5.0769,2.3864,-1.9807
0.6094,-1.5786,-8.2271,4.1339,2.0881,-2.9744
0.7409,-1.3066,-12.2637,6.3435,5.966,-0.52
0.5634,-0.6137,-7.4467,0.6606,2.3864,-4.45
0.0418,-0.2471,-6.3276,0.6972,0.2983,-5.5374
0.0061,-0.3242,-7.2089,1.4941,0.8949,-5.1381
0.5126,-0.1656,-5.3285,1.667,0.5966,-2.718
-0.0182,-0.133,-8.4555,0.9866,1.7898,-5.8302
-0.1545,-1.4366,-14.136,5.4459,7.1592,-3.1221
1.1026,-1.1907,-11.4909,3.2613,5.6677,-2.65
0.6321,-1.1975,-13.171,4.0988,5.6677,-3.9698
1.7219,-0.5499,-11.4357,4.3979,5.6677,-0.1982
0.795,-1.057,-8.1943,3.7719,3.8779,-0.8065
-0.0258,-0.8214,-10.4045,2.3447,4.1762,-4.7308
0.0713,-0.9731,-11.1215,2.3938,4.4745,-5.155
0.1594,-0.734,-3.8085,0.8728,0.8949,-2.6153
0.0062,-0.3362,-6.4589,0.8858,0,-5.9031
0,0,0,0,0,0
0.2804,-1.3312,-6.4021,3.4439,2.0881,-1.9209
-0.0454,-1.3571,-7.0355,4.1788,2.0881,-2.1711
-0.2038,-0.605,-8.5155,4.5205,2.0881,-2.7156
-0.6584,-0.7181,-10.7297,4.1001,2.0881,-5.918
0.0555,-0.5931,-9.5246,2.2236,1.4915,-6.347
0.5678,-0.0074,-7.7766,1.4987,4.4745,-1.243
0.4267,-0.5817,-9.9576,3.3032,2.3864,-4.423
-0.1886,-0.326,-9.6601,2.4821,1.4915,-6.201
-0.1409,-0.6429,-9.6035,2.3876,1.4915,-6.5082
0.2221,-0.9964,-7.0306,2.6925,1.1932,-3.9193
1.0845,-0.0282,-7.0359,2.6808,0.8949,-2.4039
0.3303,-0.0888,-5.3681,1.4632,0.5966,-3.0668
-0.4307,-1.1683,-6.5409,2.2,0.2983,-5.6417
-1.0883,-1.8838,-11.9862,3.6169,4.4745,-6.8669
0.0056,-0.4209,-9.0123,2.1335,0.5966,-6.6975
-2.2094,-2.5534,-8.78,4.2527,4.1762,-5.114
-0.1583,-1.3557,-11.3423,4.9575,5.3694,-2.5295
-2.6022,-2.0061,-9.9136,4.5747,5.6677,-4.2794
-0.0144,-1.7879,-7.3591,2.8577,1.7898,-4.5138
-0.1049,-2.4799,-14.2885,5.9931,5.0711,-5.809
-0.1169,-3.1878,-18.5971,9.0908,10.1422,-2.6688
-0.0498,-1.9445,-6.5663,2.5819,1.4915,-4.4872
0.1284,-0.7891,-7.3869,3.4003,1.4915,-3.1558
0.0175,-0.334,-9.0593,2.8241,2.3864,-4.1652
0.728,-0.5291,-7.2972,4.0023,2.983,-0.1131
0.0939,-1.2119,-7.7037,4.118,2.6847,-2.0189
0.4509,-0.1868,-8.3393,4.6033,2.6847,-0.7872
-0.6214,-1.4947,-6.7413,3.5005,1.4915,-3.8654
-0.196,-2.8212,-7.5768,3.6554,1.7898,-5.1487
0.1126,-1.2089,-9.9243,3.8693,2.3864,-4.765
1.1126,-0.424,-7.7768,3.1517,2.0881,-1.8484
-0.0712,-1.3014,-6.9289,3.2728,1.7898,-3.239
0.6334,-0.0365,-8.0733,4.0576,2.0881,-1.3307
0.3625,-0.1366,-12.5401,3.1798,4.4745,-4.6599
0.644,-0.6129,-16.9284,7.2223,9.2473,-0.4276
-0.0232,-0.8689,-11.8666,3.2591,5.966,-3.5337
0.7788,-1.0973,-11.253,4.6241,2.3864,-4.5609
1.0849,-0.8836,-9.0415,3.9021,2.6847,-2.2534
0.7752,-1.0426,-10.1888,4.605,2.3864,-3.4649
0.4411,-0.5366,-4.2824,2.1483,0.5966,-1.6331
0.7369,-0.0138,-5.694,1.9618,0.8949,-2.1141
0.9625,-0.0017,-5.4549,1.8872,0.8949,-1.7119
-0.0077,-0.8866,-7.4276,3.0374,0.8949,-4.3896
-0.8122,-1.2642,-8.8196,4.049,1.1932,-5.6537
-0.9097,-0.3809,-6.8562,3.0625,0.2983,-4.786
0.0741,-0.1642,-8.7601,2.3074,0.8949,-5.6479
-0.3223,-0.1631,-14.7106,4.4803,2.983,-7.7327
-0.0681,-0.292,-9.0944,2.262,1.1932,-5.9994
-0.0957,-1.7848,-9.1379,3.298,2.0881,-5.6324
-0.1624,-1.3836,-9.936,2.7933,2.0881,-6.6005
-0.0805,-1.4218,-12.6708,4.2614,3.2813,-6.6304
