X1_VDW,X2_HB,X3_HP,X4_HM,X5_HS,X6_RT,Y1_HPScore,Y2_HMScore,Y3_HSScore,Y4_affinity_score
444.85,1.04,63.3,1.92,153.38,3,5.66,5.9,5.53,5.7
674.8,2.31,0,0,0,8,5.78,5.72,5.48,5.66
580.36,0.94,71.32,1.95,158.71,0,6.46,6.74,6.35,6.52
402.34,0.95,99.61,2.95,179.31,0,6,6.41,5.72,6.05
532.68,0.81,85.82,2.93,149.08,3,6.2,6.62,5.84,6.22
812.13,0,76.17,2.74,210.59,8,6.89,7.1,6.7,6.9
602.46,0,142.58,4.55,226.07,2,7.01,7.55,6.46,7.01
380.06,2.29,88,4.55,163.8,2,5.75,6.89,5.49,6.04
464.93,0.36,79.21,4,183.29,3,5.85,6.72,5.68,6.08
661.32,1.48,28.82,0.61,50.8,7,6,5.92,5.65,5.86
416.06,1.11,89.45,3.2,233.24,0,5.97,6.58,6.01,6.19
586.2,0,117.55,4.67,342.5,3,6.66,7.43,6.77,6.95
270.34,1.87,45.66,1.07,132.47,1,4.97,5.16,4.99,5.04
198,1.56,0,0,0,0,4.32,4.52,4.23,4.36
361,0,64.39,2.63,175.93,0,5.46,6.03,5.48,5.66
293.38,1.47,0,0,0,0,4.69,4.89,4.61,4.73
553.89,2.03,45.08,1.07,65.99,6,5.81,5.82,5.42,5.68
463.8,0.78,9.72,0.3,1.17,2,5.3,5.42,5.06,5.26
361.02,0.48,20.2,0,96.56,3,4.91,4.77,4.92,4.87
476.98,2.22,44.1,0.36,104.19,3,5.68,5.55,5.54,5.59
330.45,0,35.79,0.56,96.04,3,4.9,4.82,4.76,4.83
584.44,0.57,178.1,6.31,379.46,2,7.29,8.21,7.05,7.52
574.52,0.38,174.35,6.31,382.23,0,7.33,8.35,7.18,7.62
574.32,1.37,226.23,6.94,404.06,0,7.85,8.69,7.34,7.96
391.16,0,89.67,2.63,217.31,1,5.75,6.05,5.67,5.82
574.69,0.26,90.9,2.72,171.08,5,6.27,6.46,5.88,6.2
555.54,4.17,84.27,2.72,162.38,8,6.16,6.49,5.78,6.14
247.5,1.53,75.64,1.98,123.84,0,5.19,5.48,4.93,5.2
548.18,0.62,125.32,4.05,258.46,2,6.67,7.19,6.42,6.76
556.74,1.47,93.15,3.88,173.66,1,6.52,7.35,6.27,6.71
462.46,0.94,120.77,2.78,213.87,2,6.31,6.4,5.92,6.21
485.31,0.42,138.09,3.08,244.38,2,6.53,6.55,6.1,6.39
907.64,1.7,227.62,6.64,345.89,7,8.79,9.26,7.84,8.63
251.49,2.49,10.31,0,32.37,2,4.55,4.63,4.47,4.55
471.13,0.73,122.11,2.97,205.7,1,6.4,6.58,6,6.33
582.91,1.38,135.82,4.28,272.85,4,6.83,7.31,6.49,6.87
677.43,0,118.12,3.01,173.71,4,6.97,7.06,6.37,6.8
650.67,0.93,117.38,4.25,204.7,2,7.03,7.71,6.64,7.13
617.76,0.4,58.64,3.63,199.72,3,6.28,7.19,6.36,6.61
675.04,0,163.89,3.96,350.57,6,7.25,7.22,6.89,7.12
739.27,1.66,179.15,5.16,310.9,17,7.06,7.04,6.12,6.74
1038.53,1,294.76,7.59,539.79,13,9.51,9.5,8.54,9.18
608.39,1.46,125.47,3.29,205.86,0,7.08,7.42,6.69,7.07
588.82,1.55,72.86,2.87,177.18,6,6.17,6.61,5.97,6.25
916.89,1.93,168.43,4.13,170.28,5,8.42,8.54,7.37,8.11
476.5,1.65,10.9,0.34,28.9,4,5.29,5.38,5.11,5.26
569.6,2.02,0,0,0,4,5.58,5.66,5.39,5.55
512.48,1.21,13.41,0,40.59,4,5.43,5.35,5.27,5.35
220.04,3.12,0,0,0,3,4.31,4.47,4.17,4.31
236.72,1.91,0,0,0,3,4.31,4.42,4.14,4.29
253.47,1.64,0,0,0,3,4.36,4.46,4.19,4.34
256.72,1.29,71.62,1.98,119.61,0,5.18,5.49,4.93,5.2
271.33,1.16,52.72,1.01,135.83,0,5.06,5.16,5.04,5.09
681.73,0,83.91,2.64,193.05,1,6.86,7.22,6.74,6.94
302.36,1.2,116.87,2.7,195.1,4,5.52,5.55,5.05,5.37
608.78,1.06,134.91,3.85,253.33,6,6.78,7.02,6.31,6.7
427.22,1.33,102.08,5.52,221.6,0,6.14,7.55,6.02,6.57
292.52,1.06,0,0,0,0,4.67,4.84,4.58,4.7
472.91,0.47,37.55,0.89,47.93,3,5.51,5.56,5.18,5.42
494.62,1.02,34.47,0.68,50.49,4,5.54,5.52,5.22,5.43
861.96,0,212.92,6.22,384.47,8,8.32,8.65,7.59,8.19
700.93,0,139.3,4.49,330.65,7,7.07,7.43,6.82,7.11
751.66,0.32,166.38,5.31,374.42,9,7.41,7.79,7.05,7.42
456.75,0.88,26.35,0.63,27.96,2,5.43,5.53,5.15,5.37
462.67,1.75,0,0,0,2,5.26,5.4,5.13,5.26
476.38,0.84,0,0,0,2,5.27,5.36,5.12,5.25
324.51,1.74,47.62,0.67,133.21,2,5.14,5.11,5.11,5.12
285.94,1.03,33.31,0.34,105.28,0,4.94,4.95,4.97,4.95
305.95,1.31,16.33,0,52.17,0,4.88,4.92,4.86,4.89
1284.11,2.16,120.09,3.61,282.22,24,8.31,7.99,7.59,7.96
660.19,0,189.58,5.61,292.58,6,7.42,7.8,6.6,7.27
432.72,0,106.16,2.72,180.08,0,6.13,6.35,5.78,6.09
373.43,1.29,66.27,3.26,206.9,4,5.36,6.06,5.38,5.6
864.38,1,108.49,3.8,241.8,15,7.01,7.14,6.48,6.88
763.53,2.43,178,4.22,262.17,11,7.56,7.43,6.62,7.2
488.11,0,117.37,4.69,364.24,4,6.21,6.95,6.38,6.51
478.48,0,152.07,5.4,415.07,4,6.48,7.18,6.54,6.73
422.61,0,137.04,5.96,228.4,4,6.12,7.18,5.57,6.29
499.54,0.45,75.15,2.07,206.92,7,5.71,5.73,5.56,5.67
467.96,1.38,112.13,4.47,213.19,3,6.21,7.02,5.88,6.37
560.42,0.83,135.12,4.47,260.58,3,6.76,7.33,6.4,6.83
705.1,1.02,64.24,2,104.67,6,6.53,6.68,6.1,6.44
739.99,0.39,65.19,2,112.89,6,6.64,6.76,6.23,6.54
619.04,4.71,67.94,2,103.9,6,6.42,6.71,6.02,6.38
947.59,3.96,104.19,3.58,222.56,18,7.29,7.4,6.68,7.12
401.93,0.24,55,1.33,129.73,5,5.25,5.23,5.02,5.17
403.95,0.08,59.37,1.33,131.47,5,5.29,5.22,5.03,5.18
613.82,0.87,52.99,1.05,94.25,4,6.18,6.13,5.86,6.06
636.82,0.69,0,0,0,6,5.66,5.6,5.39,5.55
857.09,2.22,13.53,0.36,60.63,14,6.26,6,5.9,6.05
601.05,2,0,0,0,6,5.59,5.59,5.34,5.51
607.15,1.56,0,0,0,6,5.59,5.57,5.33,5.5
1053.43,4.16,0,0,0,16,6.9,6.65,6.41,6.65
591.01,0,229.14,4.29,401.06,8,7.38,6.82,6.58,6.92
227.23,0,55.6,3.19,234.77,0,4.85,5.71,5.18,5.25
442.6,0.53,107.58,4.59,265.13,0,6.21,7.17,6.2,6.52
321.32,0.2,29.52,0,97.53,1,4.94,4.78,4.93,4.88
415.68,0.59,95.86,3.62,274.16,3,5.82,6.4,5.86,6.03
861.92,3.32,144.89,5.57,323.4,16,7.4,7.95,6.87,7.41
667.62,1.28,113.02,3.98,334.59,17,6.16,6.26,5.9,6.11
847.06,1.45,191.84,5.47,413.8,17,7.6,7.57,6.95,7.37
910.06,1.06,158.54,3.6,271.74,16,7.59,7.16,6.69,7.15
445.44,1.48,30.56,1.54,117.53,10,4.97,5.12,4.79,4.96
850.22,0.33,187.06,4.87,305.22,9,7.99,8.01,7.16,7.72
756.21,1.18,121.78,5.41,300.75,9,7.08,7.93,6.83,7.28
193.21,1.5,27.29,0.27,107.32,2,4.42,4.4,4.46,4.43
393.38,0.3,104.52,4.28,263.19,0,5.97,6.83,5.98,6.26
694.13,1,115.36,7.64,293.97,6,6.94,8.82,6.81,7.53
535.94,0.44,0,0,0,4,5.36,5.37,5.14,5.29
364.75,1.74,0,0,0,4,4.75,4.81,4.55,4.71
568.85,2.06,0,0,0,4,5.58,5.66,5.39,5.55
466.62,1.28,44.22,5.07,298.89,5,5.47,7.04,6.03,6.18
482.38,1.12,89.64,3.77,265.64,3,6.05,6.78,6.13,6.32
412.45,1.76,134.44,5.4,291.73,15,5.48,6.03,4.92,5.48
655.91,0.33,104.09,3.9,307.81,5,6.71,7.25,6.76,6.91
458.76,0.07,84.43,3.22,211.67,0,6.04,6.65,6.01,6.24
445.26,1.23,103.25,3.51,198.92,0,6.22,6.83,5.99,6.35
314.81,2.14,41.92,0.67,97.17,2,5.07,5.11,4.95,5.04
285.46,3.49,24.58,0.97,96.42,2,4.87,5.24,4.93,5.01
256.61,0.4,34.81,0.67,87.73,2,4.68,4.7,4.55,4.65
361.05,1.68,62.6,1.75,220.95,0,5.54,5.86,5.78,5.73
549.14,1.87,103.19,3.2,281.47,15,5.75,5.74,5.44,5.64
372.73,1.11,88.31,2.99,259.58,1,5.73,6.23,5.85,5.93
373.75,2.57,26.33,1.43,73.7,10,4.7,4.91,4.41,4.67
500.97,2.43,72.95,2.62,207.67,13,5.44,5.57,5.17,5.39
512.36,1.84,83.06,2.68,168.82,14,5.48,5.48,4.93,5.3
317.84,2.44,0,0,0,1,4.78,4.99,4.69,4.82
529.47,7.33,0,0,0,8,5.47,5.65,5.26,5.46
872.66,8.45,18.26,0.53,52.88,15,6.64,6.66,6.3,6.53
310.08,3.34,0,0,0,2,4.74,4.95,4.63,4.77
312.48,2.71,0,0,0,1,4.78,4.99,4.69,4.82
426.88,3.17,61.83,1.98,105.55,4,5.63,5.97,5.33,5.64
393.05,3.58,13.89,0.62,58.02,5,5.03,5.26,4.94,5.08
465.56,2.84,12.79,0.27,88.52,4,5.33,5.43,5.39,5.38
491.97,2.64,12.8,0.27,85.91,5,5.36,5.42,5.38,5.39
296.9,4.1,0,0,0,1,4.79,5.07,4.72,4.86
290.25,3.24,0,0,0,1,4.72,4.96,4.64,4.77
435.7,3.15,63.38,1.98,111.93,4,5.68,6.01,5.39,5.69
418.17,3.3,35.37,1.93,149.9,5,5.31,5.84,5.39,5.51
313.65,5.22,4.01,0,22.52,4,4.77,4.96,4.69,4.81
375.41,3.69,22.74,1.09,122.24,5,5.04,5.38,5.14,5.19
642.18,0.43,134.05,5.25,335.01,10,6.63,7.24,6.37,6.75
903.55,2.28,106.49,4.96,303.93,23,6.73,7.1,6.25,6.7
663.57,0.22,95.54,5.18,350.73,15,6.05,6.79,6.05,6.3
478.81,3.03,9.47,0.27,133.96,8,5.12,5.12,5.28,5.17
485.83,2.1,12.27,0.27,142.18,8,5.12,5.05,5.27,5.15
468.41,2.72,17.8,0.27,114.04,8,5.13,5.04,5.14,5.1
223.07,3.02,15.15,0.14,40.76,0,4.63,4.82,4.6,4.68
303.47,0.88,66.36,1.01,173.14,3,5.12,4.97,5.03,5.04
302.2,0.94,66.59,1.01,173.39,3,5.12,4.97,5.03,5.04
337.72,1.2,49.45,1.24,122.26,3,5.12,5.23,4.99,5.11
412.77,0.74,26.8,0.55,90.27,3,5.19,5.22,5.12,5.18
270.47,0.16,37.95,0.67,102.46,0,4.87,4.93,4.83,4.88
378.28,0,56.79,3.26,280.83,0,5.47,6.34,5.96,5.92
664.78,0,75.78,3.89,127.9,5,6.48,7.25,6.05,6.59
404.98,0.66,71.98,4.93,340.87,0,5.74,7.16,6.36,6.42
425.36,2.07,66.98,1.33,161.61,4,5.61,5.6,5.47,5.56
463.4,2.32,77.13,3.6,118.18,4,5.87,6.66,5.46,6
636.33,0.56,93.04,2.68,227.97,7,6.43,6.53,6.2,6.38
202.86,2.46,17.55,0.67,61.33,0,4.54,4.89,4.56,4.67
366.13,3.67,24.03,2.01,98.72,0,5.32,6.18,5.46,5.65
400.61,4.59,21.18,1.31,49.82,0,5.48,6.14,5.46,5.7
363.66,0.78,67.14,2.42,167.37,2,5.42,5.84,5.33,5.53
461.31,1.87,93.94,4.42,138.78,5,5.93,6.83,5.42,6.06
606.36,1.86,109.85,3.92,244.81,3,6.77,7.41,6.6,6.93
834.98,4.57,40.82,2.66,242.53,18,6.3,6.65,6.35,6.43
973.51,1.23,127.22,6.39,302.08,24,7.08,7.73,6.36,7.06
879.27,1.67,117.02,5.48,338.82,20,6.88,7.43,6.52,6.95
349.16,0.82,26.38,0.97,115.85,0,5.12,5.42,5.25,5.26
342.45,0.29,89.06,3.58,177.28,2,5.51,6.16,5.25,5.64
294.41,0,24.01,3.36,162.14,0,4.83,6.04,5.15,5.34
339.88,2.64,17.33,0.97,54.99,3,4.92,5.28,4.83,5.01
570.78,3.88,90.54,3.92,224.8,13,5.96,6.5,5.62,6.03
567.62,1.94,88.55,6.3,273.34,10,6,7.5,5.93,6.48
636.69,2.6,122.28,5.44,301.98,14,6.37,7.13,6.01,6.5
779.12,1.63,94.29,5.7,297.48,19,6.34,7.21,6.04,6.53
698.25,3.64,120.35,7.03,474.59,18,6.42,7.7,6.66,6.93
739.97,2.41,113.46,4.18,369.37,15,6.64,6.93,6.59,6.72
541.73,1.54,87.84,4.84,302.54,11,5.81,6.69,5.83,6.11
592.34,0.17,109.71,5.85,347.04,9,6.26,7.34,6.29,6.63
367.26,3.66,20.79,0.7,50.01,4,5.05,5.29,4.9,5.08
414.57,3.77,24.76,0.7,56.43,4,5.28,5.49,5.13,5.3
363.73,4.91,2.9,0.34,46.68,4,4.94,5.26,4.97,5.06
251.09,2.81,16.6,1.54,122.01,3,4.56,5.16,4.76,4.83
605.65,1.44,150.33,3.54,306.04,10,6.68,6.54,6.18,6.47
638.43,1.76,110.62,5.55,309,12,6.35,7.28,6.17,6.6
421.46,4.54,0,0,0,2,5.25,5.52,5.17,5.31
417.29,2.81,0,0,0,2,5.14,5.33,5.02,5.16
375.94,2.45,10.61,0.36,23.9,2,5.05,5.26,4.93,5.08
368.95,5.18,0,0,0,7,4.77,4.89,4.55,4.74
348.95,5.12,1.66,0,11.95,5,4.82,5,4.7,4.84
339.85,5.55,1.87,0,20.42,5,4.81,5,4.72,4.85
301.03,3.15,51.57,1.98,137.3,3,5.1,5.57,5.04,5.23
586.26,1.15,97.08,2.21,265.84,11,6.05,5.82,5.83,5.9
649.46,2.24,149.2,4.38,323.09,12,6.77,6.92,6.3,6.67
467.15,0.96,62.53,1.07,150.89,3,5.74,5.66,5.6,5.67
477.15,6.68,0,0,0,8,5.22,5.37,5,5.2
437.14,3.29,49.76,1.62,154.83,0,5.81,6.27,5.94,6.01
361.42,1.02,69.91,2.61,161.21,0,5.57,6.13,5.49,5.73
542.81,2.28,67.82,2.93,150.49,3,6.16,6.81,6,6.32
589.49,1.72,68.92,3.08,216.43,8,6.02,6.51,5.96,6.17
411.81,1.56,58.67,2.91,132.31,2,5.58,6.3,5.44,5.77
438.88,2.95,46.58,2.99,142.17,2,5.65,6.58,5.69,5.98
468.76,1.73,48.37,2.73,211.39,3,5.66,6.38,5.9,5.98
516.84,2.38,13.05,0.25,20.17,7,5.33,5.29,5.02,5.21
378.9,0,42.51,1.93,227.65,0,5.34,5.83,5.75,5.64
448.08,0.02,67.61,4,242.42,3,5.66,6.62,5.82,6.03
217.94,1.51,28.59,1.43,114.54,1,4.59,5.05,4.68,4.77
204.41,2.12,0,0,0,0,4.37,4.6,4.3,4.42
312.24,1.84,27.92,2.63,112.18,0,5.04,6.02,5.16,5.41
274.23,1.73,0,0,0,0,4.63,4.84,4.55,4.67
430.73,0.93,19.76,1.07,53.29,6,5.03,5.22,4.79,5.01
413.34,1.49,4.46,0.3,1.41,2,5.09,5.29,4.92,5.1
275.62,3.2,21.82,0.56,87.33,3,4.73,4.92,4.74,4.8
376.48,2.17,18.13,0.36,63.89,3,5.04,5.14,4.98,5.05
326.86,2.86,16.1,0.27,77.63,3,4.86,4.98,4.88,4.91
494.86,0.71,131.04,6.96,294.67,2,6.52,8.12,6.36,7
480.88,1.36,130.84,7.26,252.33,0,6.62,8.44,6.36,7.14
454.48,0.55,140.72,6.6,264,0,6.56,8,6.24,6.93
371.75,1.11,55.39,1.24,187.14,1,5.43,5.55,5.55,5.51
457.98,5.01,27.06,1.07,135.19,5,5.48,5.84,5.62,5.64
561.28,4.12,52.79,2.36,123.43,8,5.9,6.37,5.65,5.97
255.66,0.21,56.34,1.01,141,0,4.98,5,4.93,4.97
473.92,2.33,48.85,0.97,199.15,2,5.78,5.88,6.01,5.89
490.37,1.14,69.02,3.88,150.63,1,6.02,7.05,5.88,6.32
346.2,1.63,50.14,2,157.05,2,5.24,5.7,5.28,5.41
416.67,1.09,58.13,1.62,225.67,2,5.57,5.78,5.8,5.71
600.21,1.05,117.62,3.9,283.63,6,6.59,7,6.4,6.66
209.77,1.41,6.18,0,26.14,2,4.29,4.35,4.19,4.28
325.12,1.16,60.39,2.34,146.67,1,5.29,5.79,5.21,5.43
404.32,2.84,67.45,3.74,180.87,5,5.51,6.43,5.43,5.79
543.68,0.66,59.16,1.98,113.78,4,5.94,6.19,5.65,5.92
511.88,1.38,74,1.63,212.97,2,6.11,6.19,6.15,6.15
517.47,1.57,58.84,3.3,152.51,3,5.94,6.78,5.85,6.19
548.86,1.21,101.84,2.7,243.84,6,6.25,6.35,6.05,6.22
580.27,3.32,103.92,4.47,191.44,17,5.84,6.3,5.13,5.76
695.7,0.81,181.07,8.52,299.85,13,7.1,8.47,6.2,7.26
463.72,2.13,37.63,2.61,132.31,0,5.75,6.65,5.87,6.09
525.75,2.08,54.36,2.87,162.02,6,5.78,6.41,5.69,5.96
660.05,3.2,48.47,2.28,126.32,5,6.39,6.93,6.26,6.52
405.8,3.01,5.72,0,29.38,4,5.03,5.11,4.93,5.02
414.68,6.14,0,0,0,4,5.19,5.46,5.07,5.24
458.92,2.89,10.14,0,41.33,4,5.28,5.31,5.18,5.26
276.41,4.59,0,0,0,3,4.61,4.85,4.5,4.65
222.96,5.14,0,0,0,3,4.43,4.69,4.32,4.48
263.17,5.9,0,0,0,3,4.63,4.92,4.54,4.7
269.88,0.57,52.11,1.01,119.38,0,5.02,5.1,4.93,5.01
267.02,0.97,52.59,1.01,120.32,0,5.03,5.12,4.95,5.04
543.57,0,82.87,2.96,232.53,1,6.3,6.79,6.34,6.48
299.6,0.63,78.36,1.69,190.37,4,5.13,5.09,4.97,5.07
541.55,2.85,85.64,1.53,215.36,6,6.17,6.03,6.02,6.07
493.02,1.46,112.01,3.84,251.21,0,6.5,7.17,6.41,6.69
275.74,1.72,0,0,0,0,4.64,4.84,4.56,4.68
433.98,1.53,20.82,0.89,46.01,3,5.26,5.51,5.09,5.29
424.17,2.06,13.04,0.68,23.59,4,5.12,5.35,4.91,5.13
664.38,0.9,105.88,5.4,334.35,8,6.61,7.63,6.67,6.97
666.83,2.7,66.69,3.42,213.11,7,6.43,7.15,6.41,6.66
676,1.59,103.44,4.24,276.97,9,6.61,7.2,6.45,6.75
423.13,2.28,15.25,0.63,27.97,2,5.27,5.54,5.12,5.31
455.69,4.79,0,0,0,2,5.4,5.68,5.32,5.47
432.14,2.92,0,0,0,2,5.21,5.4,5.09,5.23
280.38,1.45,57.35,0.97,130.36,2,5.04,5.02,4.9,4.98
263.41,3.66,13.17,0,90.24,0,4.81,4.99,5.01,4.94
281.39,2.97,23.6,0.63,49.35,0,4.94,5.24,4.87,5.02
808.86,6.52,55.68,2.87,207.93,24,6.07,6.25,5.71,6.01
622.31,0.32,104.08,2.28,274.95,6,6.52,6.39,6.4,6.44
346.53,0.39,89.85,2.58,163.53,0,5.66,5.99,5.4,5.68
363.35,2.76,59.6,2.84,189.46,4,5.34,6.01,5.38,5.58
613.48,3.85,67.97,3.44,128.88,15,5.8,6.28,5.23,5.77
549.39,4.26,79.23,4.22,176.64,11,5.91,6.76,5.55,6.07
407.98,1.24,52.57,3.72,278.93,4,5.37,6.38,5.81,5.85
339.9,0,87.94,4.94,315.99,4,5.35,6.45,5.59,5.8
600.37,0.14,111.41,2.68,299.82,4,6.61,6.63,6.58,6.61
410.16,1.84,35.85,2.07,162.1,7,5.08,5.52,5.12,5.24
473.96,2.01,65.33,3,199.6,3,5.85,6.53,5.9,6.09
463.24,0.87,102.98,4.01,221.76,3,6.08,6.77,5.86,6.24
527.41,1.85,46.63,1.64,93.08,6,5.7,5.92,5.4,5.68
549.94,6.1,30.65,1.64,101.06,6,5.88,6.44,5.84,6.05
534.02,7.57,36.31,1.64,97.72,6,5.95,6.52,5.87,6.11
734.09,3.49,89.59,2.51,204.59,18,6.27,6.08,5.72,6.02
302.14,3.46,37.54,1.33,109.31,5,4.87,5.15,4.78,4.93
305.11,3.07,31.1,1.33,109.06,5,4.8,5.13,4.76,4.9
491.3,2.69,17.24,0.7,70.99,4,5.46,5.68,5.41,5.52
497.86,3.92,0,0,0,6,5.28,5.37,5.07,5.24
684.33,2.32,19.2,0.65,51.22,14,5.62,5.43,5.18,5.41
479.62,5.77,0,0,0,6,5.3,5.49,5.13,5.31
445.15,4.26,0,0,0,6,5.09,5.2,4.88,5.05
694.32,4.09,0,0,0,16,5.46,5.21,4.96,5.21
399.21,2.21,134.95,4.38,306.96,7,5.94,6.4,5.68,6.01
261.69,0.84,36.05,3.19,225.37,0,4.86,5.93,5.34,5.38
347.16,1.65,44.8,4.26,224.27,0,5.32,6.77,5.73,5.94
274.48,0.21,38.76,0.67,77.32,1,4.84,4.85,4.66,4.78
464.08,0.84,125.16,3.92,288.25,3,6.29,6.73,6.13,6.38
752.98,5.68,112.73,5.17,207.9,16,6.8,7.6,6.15,6.85
656.62,1.38,116.76,4.17,350.24,17,6.16,6.3,5.93,6.13
708.57,1.76,111.7,4.04,261.34,17,6.34,6.49,5.81,6.21
629.6,5.14,84.04,3.77,186.76,16,6.02,6.51,5.53,6.02
435.75,3.44,58,1.9,172.81,10,5.28,5.42,5.11,5.27
572.36,2.73,107.32,3.99,221.22,9,6.29,6.8,5.89,6.33
620.66,2.97,94.33,5.19,282.93,9,6.38,7.48,6.35,6.74
187.69,3.17,26.03,0.27,114.29,2,4.48,4.55,4.59,4.54
386.35,0.97,73.52,4.28,210.41,0,5.7,6.87,5.79,6.12
548.28,1.07,88.89,8.71,273.08,6,6.13,8.66,6.15,6.98
353.29,3.54,0,0,0,4,4.8,4.95,4.64,4.8
379.33,2.22,0,0,0,4,4.83,4.92,4.65,4.8
449.01,1.06,0,0,0,4,5.05,5.08,4.84,4.99
470.47,2.05,27.52,4.77,239.06,5,5.38,7.02,5.87,6.09
512.18,0.91,54.26,1.9,231.21,3,5.84,6.15,6.1,6.03
421.85,1,67.63,2.32,278.68,15,4.88,4.8,4.85,4.84
533.38,1.58,43.52,2.97,173.63,5,5.75,6.52,5.82,6.03
500.52,0.95,47.62,1.31,233.55,0,5.92,6.17,6.33,6.14
488.24,1.57,52.42,1.57,203.18,0,5.95,6.29,6.21,6.15
350.1,1.86,20.85,0,104.13,2,5.01,4.96,5.1,5.02
356.94,1.21,21.12,0,107.47,2,5,4.92,5.09,5.01
267.42,0.24,12.89,0,94.23,2,4.52,4.47,4.61,4.53
344.06,1.51,31.93,1.52,186.75,0,5.19,5.68,5.56,5.48
657.17,3.38,55.41,3.94,252.21,15,5.84,6.61,5.86,6.1
466.89,0.84,46.58,2,273.02,1,5.71,6.2,6.26,6.06
449.88,3.52,25.08,0,125,10,5.05,4.75,4.98,4.93
591.93,3.58,40.98,1.77,202.69,13,5.58,5.72,5.6,5.63
535.92,3.9,43.55,2.32,227.34,14,5.33,5.64,5.41,5.46
375.53,3.39,0,0,0,2,5,5.22,4.9,5.04
757.33,3.06,0,0,0,8,6.15,6.13,5.86,6.05
1011.94,6.74,3.49,1.04,40.92,15,6.97,7.25,6.68,6.97
338.46,3.03,0,0,0,2,4.84,5.03,4.72,4.86
369.76,3.17,0,0,0,1,5.03,5.27,4.95,5.08
491.6,0.41,31.38,0,177.17,4,5.47,5.19,5.67,5.44
395.66,1.15,3.65,0.27,35.86,5,4.81,4.88,4.69,4.8
396.96,1.61,5.97,0.27,31.44,4,4.93,5.03,4.8,4.92
425.68,0.21,7.62,0.27,38.8,5,4.92,4.91,4.75,4.86
341.89,3.45,0,0,0,1,4.93,5.19,4.86,4.99
371.7,2.51,0,0,0,1,5,5.21,4.91,5.04
515.6,2.92,24.3,1.01,111.31,4,5.64,5.93,5.69,5.75
430.94,1.36,29.01,1.07,155.31,5,5.19,5.36,5.32,5.29
362.2,2.28,10.09,0,81.03,4,4.86,4.86,4.91,4.87
425.43,0,12.16,0.79,113.39,5,4.95,5.09,5.03,5.02
700.55,0,68.42,3.31,389.54,10,6.25,6.68,6.79,6.57
921.87,1.73,70.85,4.66,356.6,23,6.46,7,6.5,6.65
653.66,1.24,52.44,5.27,333.59,15,5.68,6.89,6.02,6.2
580.18,1.56,18.21,0,142.1,8,5.52,5.27,5.61,5.47
491.36,1.75,14.98,0,130.41,8,5.15,4.93,5.22,5.1
530.98,1.43,10.67,0.27,110.49,8,5.25,5.16,5.28,5.23
217.45,1.55,17.1,0.27,50.95,0,4.55,4.7,4.51,4.59
294.45,0.98,33.17,1.01,140.45,3,4.79,4.94,4.87,4.87
284,0.27,33.21,1.01,137.41,3,4.71,4.83,4.76,4.77
375.25,1.63,14.8,0.53,108.07,3,4.98,5.15,5.11,5.08
445.12,2.8,21.96,0.63,65.94,3,5.39,5.58,5.31,5.43
343.53,2.33,17.58,0.34,78.72,0,5.1,5.31,5.19,5.2
448.86,0.07,26.6,2.25,271.98,0,5.48,6.24,6.22,5.98
797.35,0.66,49.62,1.2,175.52,5,6.81,6.8,6.82,6.81
481.55,0.93,50.67,4.59,363.03,0,5.87,7.37,6.77,6.67
461.34,3.14,35.61,1.67,110.43,4,5.53,5.99,5.48,5.67
521.27,3.16,48.69,2.57,136.71,4,5.89,6.58,5.83,6.1
696.21,3.76,24.87,0.7,149.5,7,6.23,6.32,6.36,6.3
259.11,0.51,8.19,0,59.45,0,4.58,4.66,4.64,4.62
326.14,1.59,19.78,1.34,104.46,0,5.01,5.55,5.17,5.24
445.55,1.74,18.49,0,81.54,0,5.48,5.52,5.56,5.52
446.53,3.28,35.61,0.53,171.9,2,5.6,5.69,5.86,5.72
471.77,0,53.02,3.21,198.62,5,5.5,6.21,5.56,5.76
676.51,2.51,57.79,1.98,227.63,3,6.62,7,6.86,6.83
942.02,1.59,32.35,2.66,234.81,18,6.49,6.78,6.53,6.6
1142.75,2.4,85.46,2.93,294.26,24,7.45,7.19,7.09,7.24
1010.4,1.99,112.06,5.29,408.91,20,7.38,7.92,7.35,7.55
443.1,0.68,24.48,0.97,116.09,0,5.47,5.78,5.61,5.62
398.05,1.59,29.66,1.01,145.95,2,5.26,5.52,5.44,5.41
332.17,0,11.45,3.36,134.45,0,4.87,6.19,5.19,5.42
317.81,0.46,9.22,0.3,40.89,3,4.64,4.71,4.53,4.62
690.12,3.52,53.67,1.5,308.03,13,6.08,6,6.41,6.16
637.57,1.03,42.01,2.87,244.15,10,5.81,6.36,6.03,6.07
672.19,0.5,68.71,3.53,410.5,14,5.92,6.31,6.44,6.22
1002.04,4.18,63.89,4.88,307.08,19,7.09,8.04,7.16,7.43
769.17,0.88,72,6.42,516.68,18,6.12,7.47,6.92,6.83
640.1,0.5,51.29,4.87,251.41,15,5.57,6.61,5.58,5.92
602.84,0.95,54.58,4.71,374.75,11,5.72,6.83,6.32,6.29
616.97,1.92,39.13,4.33,355.42,9,5.82,7.03,6.55,6.46
453.08,3.37,6.4,0,50.1,4,5.25,5.33,5.23,5.27
449.63,2.96,6.46,0,51.21,4,5.21,5.28,5.19,5.23
464.11,2.91,6.19,0,47.21,4,5.27,5.33,5.23,5.27
301.68,2.29,15.94,1.06,103.83,3,4.73,5.12,4.85,4.9
