X1_lig_vol,X2_pock_vol,X3_nb_AS,X4_mean_as_ray,X5_mean_as_solv_acc,X6_apol_as_prop,X7_mean_loc_hyd_dens,X8_hydrophobicity_score,X9_volume_score,X10_polarity_score,X11_charge_score,X12_flex,X13_prop_polar_atm,X14_as_density,X15_as_max_dst,X16_ALA,X17_ARG,X18_ASN,X19_ASP,X20_CYS,X21_GLN,X22_GLU,X23_GLY,X24_HIS,X25_ILE,X26_LEU,X27_LYS,X28_MET,X29_PHE,X30_PRO,X31_SER,X32_THR,X33_TRP,X34_TYR,X35_VAL
236.79,803.05,66,3.88,0.5,0.41,19.78,9.23,3.63,15,-4,19.33,46.58,7.06,17.89,1,1,2,2,2,3,3,2,0,1,2,0,1,1,4,3,0,1,0,1
285.44,1037.04,63,3.97,0.53,0.44,19.14,15.93,3.66,13,-5,21.67,40.54,7.04,17.78,1,1,1,3,3,1,3,2,0,1,3,0,1,1,3,3,0,1,0,1
181.34,473.31,49,3.8,0.47,0.29,12.14,-1.35,3.61,13,-2,16.94,48.21,5.37,12.09,0,1,2,2,1,4,1,2,0,0,2,0,1,0,4,2,0,1,0,0
236.64,985.8,65,3.89,0.5,0.43,19.57,15.93,3.66,13,-5,21.34,42.67,7.01,15.74,1,1,1,3,3,1,3,2,0,1,3,0,1,1,3,3,0,1,0,1
448.32,1581.71,81,4.05,0.52,0.36,17.72,8.24,3.68,18,-5,22.58,46.07,8.59,20.81,1,1,3,4,3,2,3,1,1,1,2,0,2,1,4,3,0,1,0,1
752.37,2265.33,112,4.06,0.56,0.3,16.71,-2,3.59,12,1,21.49,47.01,9.06,24.12,0,0,4,1,0,1,1,1,3,0,0,0,1,0,2,1,0,1,0,1
504.43,1620.04,89,4.02,0.53,0.38,19.65,8.51,3.56,21,-4,22.61,44.44,8.84,22.22,2,1,3,4,3,3,3,2,2,1,2,0,2,1,4,3,1,1,0,1
308.35,997.95,66,3.91,0.51,0.44,20.62,6.62,3.62,17,-5,20.18,46.67,7.19,18.22,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
305.13,978.33,69,3.91,0.51,0.42,20.55,6.62,3.62,17,-5,20.46,48.05,7.42,18.22,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
285.08,966.07,67,3.94,0.5,0.43,20.55,6.62,3.62,17,-5,20.22,47.37,7.28,18.22,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
84.34,283.56,35,3.86,0.5,0.17,5,-5,3.67,13,-2,15.53,61.11,3.44,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
123.27,296.33,35,3.85,0.5,0.14,4,-5,3.67,13,-2,15.45,57.5,3.48,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
125.49,317.31,35,3.76,0.51,0.2,6,-5,3.67,13,-2,15.45,57.5,3.69,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
177.39,838.3,52,3.96,0.5,0.48,19.2,14.27,3.65,12,-4,19.88,42.86,6.23,15.63,1,1,1,2,2,1,3,2,0,1,2,0,1,1,3,3,0,1,0,1
232.47,853.16,57,3.93,0.5,0.49,20.86,16.5,3.75,13,-5,22.06,44.12,6.75,15.51,1,1,1,3,3,1,3,1,0,1,3,0,1,1,3,3,0,1,0,1
136.42,505,49,3.79,0.47,0.41,16.3,4.67,3.54,12,-2,16.97,47.17,5.55,13.24,1,1,1,2,2,4,1,2,0,1,2,0,0,0,4,2,0,1,0,0
234.51,1122.31,64,3.97,0.55,0.48,18.77,8.7,3.57,16,-4,21.45,42.11,7.66,17.78,1,1,2,3,3,2,3,2,1,1,2,0,0,1,3,3,0,1,0,1
483.19,1666.48,84,4.06,0.53,0.42,20.69,9,3.55,20,-4,22.56,45.16,8.68,20.75,2,1,3,4,3,2,3,2,2,1,2,0,2,1,4,3,1,1,0,1
293.69,1127.61,61,3.99,0.54,0.44,17.78,10.14,3.68,16,-4,22.57,41.89,7.41,16.47,1,1,2,3,3,2,3,1,1,1,1,0,1,1,2,3,0,1,0,1
230.75,680.87,55,3.86,0.51,0.44,18.33,9.04,3.61,14,-2,18.09,45.9,6.15,15.59,1,1,2,2,2,4,1,2,0,1,2,0,1,1,4,3,0,1,0,0
256.44,784.74,61,3.86,0.52,0.46,20.79,9.93,3.63,15,-3,18.87,46.38,6.72,16.3,1,1,2,2,2,4,2,2,0,1,2,0,1,1,4,3,0,1,0,1
368.34,1226.46,79,3.91,0.53,0.39,20.19,6.62,3.62,17,-5,21.27,44.71,8.1,20.41,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
94.61,284.04,32,3.82,0.5,0.22,6,-3.53,3.68,11,-2,15.16,57.58,3.42,7.48,0,1,1,2,1,3,1,1,0,0,2,0,0,0,4,2,0,1,0,0
220.49,589.16,55,3.76,0.47,0.35,16.11,6.08,3.58,13,-2,17.21,47.46,5.89,13.55,1,1,2,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
238.37,882.44,63,3.89,0.49,0.4,19.52,10.52,3.66,14,-4,19.33,46.58,6.98,17,1,1,1,2,2,3,3,2,0,1,2,0,1,1,4,3,0,1,0,1
213.47,704.59,57,3.85,0.5,0.44,18.48,8.04,3.5,14,-2,17.77,46.03,6.39,17.14,1,1,2,2,3,4,1,2,0,1,3,0,0,0,4,3,0,1,0,0
325.8,1053.69,53,3.98,0.51,0.51,20.89,13.04,3.71,13,-3,23.77,40,6.73,16.27,1,1,2,2,2,2,2,1,0,1,1,0,1,1,2,3,0,1,0,1
381.46,1490.05,69,4.03,0.53,0.43,20,7.09,3.58,17,-5,22.85,43.21,8.03,18.87,1,1,2,4,3,2,3,2,1,1,2,0,1,1,4,3,0,1,0,1
619.11,1822,97,4,0.53,0.34,19.7,7.8,3.61,24,-4,21.77,46.3,9.35,24.4,1,1,4,4,4,5,3,2,2,1,3,0,2,1,5,3,1,1,0,1
791.69,1933.31,109,3.91,0.53,0.38,19.12,9.79,3.55,24,-5,22.24,42.86,9.98,23.92,2,1,4,4,4,4,4,3,2,1,4,0,2,1,5,3,1,1,0,1
769.73,2166.82,96,3.97,0.53,0.43,19.07,11.98,3.53,23,-5,22.48,41.59,9.24,20.81,2,1,4,4,4,2,4,3,2,1,4,0,2,1,4,3,2,1,0,1
210.92,911.7,55,3.97,0.52,0.47,20.92,8.76,3.68,13,-5,22.18,43.94,6.59,14.98,1,1,1,3,2,1,3,1,0,1,1,0,1,1,3,3,0,1,0,1
230.56,882.03,55,3.94,0.51,0.49,20.3,13.52,3.7,13,-5,21.81,43.08,6.74,15.51,1,1,1,3,3,1,3,1,0,1,2,0,1,1,3,3,0,1,0,1
215.44,1096.02,44,4.01,0.53,0.57,19.68,16.15,3.7,11,-3,23.56,37.93,6.06,14.39,1,1,1,2,2,1,2,1,0,1,1,0,0,1,1,3,0,1,0,1
183.65,733.55,47,3.96,0.49,0.57,21.48,12.15,3.73,13,-5,20.84,41.38,5.99,13.87,1,1,1,3,2,1,3,1,0,1,2,0,1,1,3,3,0,1,0,1
447.61,1297.47,78,3.95,0.54,0.35,19.48,5.58,3.64,17,-5,21.81,44.32,8.11,21.08,1,1,1,3,2,5,3,2,0,1,2,0,1,1,5,3,0,1,0,1
570.31,1969.26,93,4.01,0.52,0.37,20.59,4.61,3.59,23,-5,22.06,45.45,9.3,23.14,1,1,4,4,3,5,3,2,1,1,2,0,2,1,5,3,1,1,0,1
416.99,1649.89,86,3.96,0.53,0.36,19.74,9,3.64,17,-4,21.31,43.33,8.56,20.54,1,1,1,3,3,4,3,2,1,1,2,0,1,1,4,3,0,1,0,1
739.81,1764.36,103,3.95,0.54,0.36,20.05,10.23,3.6,22,-4,22.49,44.64,9.6,23.85,2,1,2,4,4,5,3,2,2,1,3,0,2,1,5,3,1,1,0,1
549.85,1618.64,97,3.98,0.53,0.35,20.53,6.33,3.57,23,-4,21.7,46.15,9.11,22.83,2,1,3,4,3,5,3,2,2,1,2,0,2,1,5,3,1,1,0,1
452,1714.55,90,4.01,0.53,0.4,20.78,4.03,3.55,21,-5,22.16,45.36,8.96,21.16,1,1,3,4,3,4,3,2,1,1,2,0,1,1,5,3,1,1,0,1
425.42,1699.75,61,4.13,0.54,0.46,20.07,14.5,3.68,15,-3,25.43,39.73,7.46,15.1,1,0,3,3,3,2,2,1,2,1,1,0,2,1,2,1,1,1,0,1
491.21,1840.18,76,3.94,0.52,0.45,18.29,15.57,3.66,18,-4,23.43,38.71,8.5,20.85,1,1,4,3,4,2,3,2,1,1,3,0,2,1,2,3,0,1,0,1
218.54,486.04,51,3.81,0.49,0.37,16.21,3.36,3.52,13,-2,17.06,49.09,5.55,13.47,1,1,2,2,2,4,1,2,0,1,2,0,0,0,4,2,0,1,0,0
211.53,482.27,50,3.81,0.49,0.34,14,2.36,3.52,13,-2,17.21,45.45,5.45,13.18,1,1,2,2,2,4,1,2,0,0,2,0,1,0,4,2,0,1,0,0
211.01,496.76,50,3.81,0.49,0.36,15.44,6.08,3.58,13,-2,17.03,48.21,5.41,13.18,1,1,2,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
125.2,396.78,40,3.81,0.5,0.25,8.6,0.43,3.65,13,-2,15.65,54.55,4.38,11.02,1,1,2,2,1,4,1,1,0,0,2,0,1,0,4,2,0,1,0,0
412.38,1459.33,72,3.95,0.5,0.44,20.06,13.5,3.66,16,-4,22.11,41.77,7.72,17.57,1,1,2,3,3,2,3,2,1,1,3,0,1,1,3,3,0,1,0,1
421.72,1449.32,76,4.02,0.52,0.43,20.79,7.91,3.58,17,-4,22.62,43.68,8.04,17.88,1,1,3,3,3,2,3,2,1,1,2,0,1,1,4,3,0,1,0,1
208.32,480.15,50,3.81,0.49,0.38,15.47,6.08,3.58,13,-2,16.88,48.28,5.52,15.58,1,1,2,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
224.56,881.21,64,3.87,0.5,0.39,19.12,9.83,3.67,15,-4,19.24,44.44,6.77,16.29,1,1,1,2,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
204.05,704.75,58,3.81,0.49,0.4,18.35,9.63,3.63,13,-3,18.71,46.27,6.27,15.56,1,1,1,2,2,3,2,2,0,1,2,0,1,1,4,3,0,1,0,0
209.62,721.66,58,3.82,0.5,0.43,18.56,8.11,3.68,14,-3,18.62,46.15,6.36,16.41,1,1,2,2,2,4,2,2,0,1,2,0,1,1,4,2,0,1,0,0
175.5,522.47,49,3.79,0.48,0.27,11.08,0.42,3.54,13,-2,16.83,49.09,5.24,11.93,1,1,2,2,1,4,1,2,0,0,2,0,1,0,4,2,0,1,0,0
172.94,317.89,38,3.79,0.5,0.16,5,-1.41,3.73,13,-2,15.65,58.14,3.97,8.22,0,1,2,2,1,4,1,1,0,0,2,0,1,0,4,2,0,1,0,0
131.99,306.64,35,3.79,0.5,0.2,6,-5,3.67,13,-2,15.45,57.5,3.63,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
333.95,1104.48,69,3.92,0.51,0.39,18.15,8.32,3.65,17,-5,21.51,43.75,7.83,20.51,1,1,2,3,2,4,3,2,0,1,2,0,1,1,3,3,0,1,0,1
427.36,1309.94,76,3.98,0.51,0.38,19.66,11.7,3.67,16,-5,22.04,43.53,8.06,22.09,1,1,1,3,3,4,3,2,0,1,3,0,1,1,4,3,0,1,0,1
205.59,760.41,62,3.84,0.5,0.39,18.58,9.44,3.7,13,-3,18.62,45.45,6.57,15.59,1,1,1,2,2,4,2,2,0,1,2,0,1,1,4,2,0,1,0,0
303.89,970.4,75,3.89,0.52,0.35,19.38,6.62,3.62,17,-5,20.9,45.78,7.63,18.23,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
269.8,801.77,61,3.88,0.5,0.48,21.31,6.43,3.6,16,-4,19.32,47.14,6.89,17.06,1,1,2,2,2,4,3,2,0,1,2,0,0,1,4,3,0,1,0,1
174,536.6,56,3.74,0.46,0.38,14.76,10.48,3.52,14,-2,17.75,46.15,6.84,17.69,1,1,3,2,3,3,1,2,0,1,4,0,0,0,4,3,0,1,0,0
345.85,1393.1,72,3.95,0.52,0.43,19.68,9.64,3.61,20,-4,22.59,42.35,7.91,19.81,1,1,3,4,3,2,3,2,2,1,2,0,2,1,3,3,1,1,0,1
378.46,1164.54,75,3.92,0.52,0.36,19.7,3.66,3.6,19,-5,21.42,47.06,8.17,21.78,1,1,3,3,2,5,3,2,0,1,2,0,1,1,5,3,0,1,0,1
260.85,1148.9,47,4.1,0.54,0.53,20.56,12.14,3.68,12,-3,24.39,37.7,6.52,16.39,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,3,0,1,0,1
276.25,1167.37,48,4.1,0.54,0.52,20.48,12.14,3.68,12,-3,24.63,37.1,6.63,16.46,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,3,0,1,0,1
370.77,1493.04,72,4.02,0.51,0.43,21.23,14.38,3.62,16,-5,22.33,42.5,7.75,17.07,2,1,3,3,3,1,3,1,0,1,3,0,1,1,3,3,1,1,0,1
288.32,767.33,61,3.77,0.49,0.41,17.04,10.62,3.56,16,-2,18.12,45.71,6.96,17.69,1,1,4,2,3,4,1,2,0,1,4,0,1,0,4,3,0,1,0,0
204.86,837.1,62,3.9,0.52,0.44,20.15,10.93,3.64,14,-5,21.03,43.06,7.11,17.6,1,1,1,3,2,2,3,2,0,1,2,0,1,1,3,3,0,1,0,1
298.23,947.6,73,3.86,0.53,0.38,20.5,6.62,3.62,17,-5,20.64,46.91,7.74,18.23,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
109.12,313.1,35,3.83,0.51,0.2,6,-5,3.67,13,-2,15.39,58.97,3.53,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
79.82,240.78,30,3.83,0.5,0.2,5,-7.07,3.5,8,-3,14.77,58.06,3.33,9.4,0,0,1,2,1,3,1,0,0,0,2,0,0,0,3,1,0,0,0,0
178.18,643.98,54,3.76,0.47,0.46,18.08,14,3.66,13,-3,18.46,43.75,6.31,14.82,1,1,1,2,3,3,2,2,0,1,3,0,1,1,4,3,0,1,0,0
102.19,454.68,44,3.84,0.5,0.36,13,-1.24,3.48,11,-2,16.56,45.83,5.02,11.76,1,1,1,2,1,3,1,2,0,0,2,0,0,0,4,2,0,1,0,0
231.17,510.5,52,3.76,0.47,0.42,18.36,8.04,3.5,14,-2,17.22,46.55,5.83,14.47,1,1,2,2,3,4,1,2,0,1,3,0,0,0,4,3,0,1,0,0
204.44,558.35,54,3.79,0.48,0.33,15.11,6.08,3.58,13,-2,17.28,47.46,5.72,13.47,1,1,2,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
138.41,414.04,47,3.83,0.49,0.36,14.35,4.36,3.6,13,-2,16.61,48.08,5.11,11.76,1,1,2,2,1,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
184.77,620.45,55,3.79,0.49,0.42,17.48,8.11,3.68,14,-3,18.25,48.39,6.06,15.09,1,1,2,2,2,4,2,2,0,1,2,0,1,1,4,2,0,1,0,0
151.57,453.18,47,3.83,0.49,0.36,14.35,4.36,3.6,13,-2,16.73,49.09,5.11,11.76,1,1,2,2,1,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
297.43,1037.2,75,3.9,0.52,0.4,19.8,8.33,3.63,15,-5,21.35,44.44,7.76,18.63,1,1,1,3,2,3,3,2,0,1,2,0,1,1,4,3,0,1,0,1
311.5,1087.64,73,3.92,0.54,0.42,19.68,12.38,3.66,15,-5,21.05,42.17,7.85,20.41,1,1,1,3,3,3,3,2,0,1,3,0,1,1,4,3,0,1,0,1
312.15,1066.85,74,3.94,0.52,0.39,20.41,6.62,3.62,17,-5,21.26,44.58,7.74,18.59,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
205.16,1148.25,54,4.05,0.52,0.48,20.23,17.24,3.64,14,-2,24.1,41.27,6.57,13.94,2,1,2,2,2,1,2,1,1,1,1,0,1,1,1,3,1,1,0,1
318.33,1297.42,78,3.98,0.51,0.38,22.13,7.19,3.62,17,-4,21.63,46.34,8.01,18.63,1,1,2,3,2,3,3,2,1,1,2,0,1,1,4,3,0,1,0,1
374.22,975.52,73,3.82,0.5,0.38,20.43,6.62,3.62,17,-5,20.91,46.34,7.65,18.23,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
111.74,500.67,44,3.88,0.49,0.39,14.71,6.76,3.48,9,-2,17.11,46.94,5.1,13.09,1,1,1,2,2,1,1,2,0,1,2,0,0,0,4,2,0,1,0,0
270.74,1105.49,59,4.08,0.54,0.47,18.21,14.57,3.77,15,-4,20.96,40.85,7.46,17.89,1,1,1,3,3,2,3,1,1,1,2,0,2,1,3,3,0,1,0,1
339.83,1750.95,81,4.1,0.54,0.36,19.86,6.06,3.62,16,-5,22.67,44.19,8.71,22.74,1,1,1,3,2,4,3,2,0,1,2,0,1,1,5,3,0,1,0,1
215.27,588.68,54,3.78,0.48,0.37,16.2,6.08,3.58,13,-2,17.28,47.46,5.75,13.47,1,1,2,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
218.61,940.24,47,3.93,0.52,0.53,19.92,23.58,3.89,10,-3,24.62,35.71,6.14,15.81,1,1,1,2,2,1,2,1,0,1,1,0,1,1,0,2,0,1,0,1
426.22,1515.71,71,4.09,0.55,0.42,20.27,8.28,3.69,18,-4,23.4,45,7.95,18.35,1,1,2,4,3,2,3,1,2,1,1,0,2,1,3,3,0,1,0,1
97.16,293.14,35,3.85,0.51,0.14,4,-5,3.67,13,-2,15.36,60.53,3.48,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
230.21,509.79,51,3.82,0.48,0.35,15.22,3.04,3.46,14,-2,17.18,48.21,5.51,13.47,1,1,2,2,2,4,1,2,0,1,2,0,0,0,4,3,0,1,0,0
299.76,1080.46,73,3.91,0.51,0.38,21.36,6.62,3.62,17,-5,20.76,47.5,7.62,18.23,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
337.57,1404.34,78,3.93,0.5,0.44,22.82,12.38,3.66,15,-5,21.25,44.05,7.89,18.59,1,1,1,3,3,3,3,2,0,1,3,0,1,1,4,3,0,1,0,1
310.34,1300.91,62,3.97,0.52,0.52,21,20.4,3.73,16,-2,23.31,40.26,7.46,18.76,1,1,2,3,4,1,2,1,2,1,2,0,2,1,1,3,1,1,0,1
424.67,1621.97,70,3.99,0.53,0.46,19.56,12.5,3.66,16,-4,22.04,41.46,8.01,20.62,1,1,1,4,3,1,3,2,2,1,2,0,2,1,3,3,0,1,0,1
307.37,1195.79,68,3.92,0.5,0.44,20.67,13.68,3.65,15,-5,21.37,40.51,7.51,19.18,1,1,2,3,3,2,3,2,0,1,3,0,1,1,3,3,0,1,0,1
427.6,1354.94,86,3.92,0.52,0.37,19.94,10.32,3.58,20,-4,21.42,46.67,8.49,18.63,2,1,3,3,3,4,3,2,1,1,3,0,1,1,4,3,1,1,0,1
568.03,1656.65,92,3.98,0.53,0.33,18.87,5.49,3.61,23,-4,22.16,46,9.16,23.14,1,1,3,4,3,5,3,2,2,1,2,0,2,1,5,3,1,1,0,1
257.08,1017.88,67,3.92,0.5,0.42,20.79,8.61,3.65,16,-4,20.06,45.33,7.49,20.54,1,1,2,2,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
300.73,978.72,72,3.86,0.5,0.43,20.39,10.78,3.65,19,-5,20.89,44.05,7.69,18.23,1,1,4,3,3,4,3,2,0,1,4,0,1,1,4,3,0,1,0,1
407.27,1519.65,76,4.07,0.56,0.41,20.45,7.82,3.53,18,-4,23.63,44.83,8.24,20.2,2,1,3,3,2,2,3,2,1,1,2,0,1,1,4,3,1,1,0,1
216.64,481.53,50,3.81,0.5,0.38,16.21,6.08,3.58,13,-2,17.13,48.21,5.43,13.18,1,1,2,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
246.99,552.72,51,3.8,0.49,0.37,16.21,3.04,3.46,14,-2,17.18,48.21,5.54,13.47,1,1,2,2,2,4,1,2,0,1,2,0,0,0,4,3,0,1,0,0
237.04,1073.85,48,3.97,0.5,0.56,21.63,18.9,3.76,11,-3,23.97,38.98,6.07,13.98,1,1,1,2,2,1,2,1,0,1,1,0,1,1,1,3,0,1,0,1
128.69,296.27,35,3.84,0.49,0.17,5,-5,3.67,13,-2,15.53,61.11,3.52,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
95.77,298.01,35,3.79,0.51,0.2,6,-5,3.67,13,-2,15.53,61.11,3.67,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
104.63,326.05,38,3.81,0.5,0.13,4,-1.41,3.73,13,-2,15.76,55.81,3.98,10.49,0,1,2,2,1,4,1,1,0,0,2,0,1,0,4,2,0,1,0,0
108.1,469.67,41,3.89,0.48,0.41,15.18,13.1,3.7,9,-2,17.49,45.83,4.95,12.1,1,1,1,2,2,1,1,1,0,1,2,0,1,0,3,2,0,1,0,0
113.06,410.54,41,3.9,0.48,0.41,14.71,9.4,3.5,9,-2,17.06,44.68,4.86,12.1,1,1,1,2,2,1,1,2,0,1,2,0,0,0,3,2,0,1,0,0
378.63,1410.84,64,4.05,0.54,0.52,21.58,11.3,3.73,17,-4,22.83,41.56,7.75,18.54,1,1,1,4,3,2,3,1,2,1,1,0,2,1,2,3,0,1,0,1
136.91,614.96,36,3.92,0.51,0.58,18.76,16.15,3.7,11,-3,23.51,34.69,5.29,11.91,1,1,1,2,2,1,2,1,0,1,1,0,0,1,1,3,0,1,0,1
340.37,1312.87,73,3.99,0.53,0.41,19.6,7.31,3.66,17,-5,23.03,42.17,8.26,20.36,1,1,2,4,3,2,3,1,1,1,2,0,1,1,4,3,0,1,0,1
269.94,1183.91,57,4.08,0.53,0.51,19.45,12.52,3.72,15,-4,20.91,40.58,7.37,17.89,1,1,1,3,3,2,3,1,1,1,2,0,1,1,3,3,0,1,0,1
103.46,316.28,36,3.82,0.51,0.17,5,-5,3.67,13,-2,15.42,60,3.7,11.24,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
229.87,991.08,48,3.94,0.49,0.58,21.57,23.61,3.78,11,-3,23.74,38.33,6.12,14.48,1,1,1,2,3,1,2,1,0,1,2,0,1,1,1,3,0,1,0,1
231.67,720.76,62,3.82,0.51,0.44,19.93,4.7,3.67,16,-5,19.45,46.97,6.86,17.22,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,2,0,1,0,0
421.86,1565.61,70,4.05,0.55,0.43,19.53,12.68,3.64,16,-2,24.5,43.04,7.89,17.55,1,1,3,2,3,2,2,1,1,1,1,0,1,1,2,3,1,1,0,1
356.42,1289.77,65,4,0.52,0.49,21.31,11,3.7,17,-4,23.27,44.16,7.52,16.7,1,1,3,3,3,2,3,1,1,1,1,0,2,1,2,3,0,1,0,1
366.37,1184.34,62,4.03,0.53,0.47,20.76,4.26,3.63,16,-4,23.59,45.33,7.7,19.13,1,1,2,3,2,2,3,1,1,1,1,0,0,1,3,3,0,1,0,1
197.31,656.27,57,3.81,0.49,0.37,16.57,9.44,3.7,13,-3,18.24,48.44,6.1,15.09,1,1,1,2,2,4,2,2,0,1,2,0,1,1,4,2,0,1,0,0
194.07,528.84,54,3.8,0.48,0.33,15.11,7.44,3.6,12,-2,17.16,48.28,5.73,13.55,1,1,1,2,2,4,1,2,0,1,2,0,1,0,4,2,0,1,0,0
249.34,591.13,56,3.83,0.5,0.38,16.67,8.93,3.64,14,-3,18.41,46.88,6.01,15.09,1,1,1,2,2,4,2,2,0,1,2,0,1,1,4,3,0,1,0,0
126.66,285.4,35,3.83,0.51,0.2,6,-5,3.67,13,-2,15.39,58.97,3.53,8.22,0,1,2,2,1,4,1,1,0,0,2,0,0,0,4,2,0,1,0,0
109.8,423.74,40,3.92,0.48,0.43,15.18,9.15,3.55,10,-2,17.34,45.65,4.85,12.1,1,1,1,2,2,1,1,1,0,1,2,0,0,0,3,3,0,1,0,0
113.06,452.02,46,3.87,0.48,0.37,14.59,6,3.5,10,-2,17.08,46.94,5.2,13.09,1,1,1,2,2,2,1,2,0,1,2,0,0,0,4,2,0,1,0,0
783.71,1951.72,110,3.95,0.53,0.35,19.69,8.24,3.56,24,-5,21.99,44.92,9.8,23.24,2,1,5,4,4,5,3,2,1,1,4,0,1,1,5,3,1,1,0,1
313.41,1524.74,60,4.12,0.55,0.45,18.3,13.67,3.7,17,-2,24.44,37.5,7.29,15.39,1,1,2,3,3,2,2,1,2,1,1,0,2,1,2,3,1,1,0,1
259.96,972.8,50,3.85,0.5,0.48,19.5,15.61,3.74,13,-3,24.01,39.68,6.47,13.88,1,1,2,2,2,2,2,1,0,1,1,0,1,1,1,3,0,1,0,1
213.51,815.58,64,3.87,0.5,0.39,18.64,6.39,3.68,14,-5,19.54,47.06,6.76,16.1,1,1,1,3,2,3,3,2,0,1,2,0,1,1,4,2,0,1,0,0
463.01,1532.74,91,3.84,0.5,0.34,17.48,9.71,3.68,21,-4,20.57,45,8.96,23.29,2,1,3,3,3,5,3,2,1,1,2,0,1,1,4,3,0,2,0,1
351.05,1590.13,73,4.05,0.54,0.41,19.67,9.32,3.68,16,-4,23.19,42.5,8.07,19.05,1,1,2,3,3,2,3,1,1,1,2,0,1,1,4,3,0,1,0,1
285.46,821.41,64,3.89,0.5,0.41,20.23,9.07,3.7,15,-4,19.5,44.44,6.86,17.22,1,1,2,2,2,4,3,2,0,1,2,0,1,1,4,2,0,1,0,1
257.48,829.23,61,3.91,0.5,0.46,20.79,9.07,3.7,15,-4,19.47,44.93,6.83,17.22,1,1,2,2,2,4,3,2,0,1,2,0,1,1,4,2,0,1,0,1
311.84,1222.19,60,3.98,0.52,0.48,21.79,13.52,3.7,13,-5,22.68,42.25,7.02,17.58,1,1,1,3,3,1,3,1,0,1,2,0,1,1,3,3,0,1,0,1
252.91,994.12,71,3.93,0.51,0.41,21.17,8.33,3.63,15,-5,21.07,44.87,7.53,18.2,1,1,1,3,2,3,3,2,0,1,2,0,1,1,4,3,0,1,0,1
327.05,1239.69,69,4.02,0.54,0.46,19.88,5,3.53,17,-5,21.72,43.59,8.17,20.35,1,1,2,4,3,2,3,2,1,1,2,0,0,1,4,3,0,1,0,1
289.9,1362.79,73,3.99,0.52,0.36,19.54,6.06,3.62,16,-5,21.26,45.68,8.06,22.09,1,1,1,3,2,4,3,2,0,1,2,0,1,1,5,3,0,1,0,1
292.8,990.54,75,3.88,0.53,0.36,19.19,6.62,3.62,17,-5,20.72,45.88,7.78,20.29,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
359.36,1457.33,86,3.96,0.52,0.34,19.79,6.83,3.56,20,-4,21.13,47.83,8.31,18.59,2,1,3,3,2,4,3,2,1,1,2,0,1,1,4,3,1,1,0,1
379.26,1290.27,78,3.89,0.52,0.36,18.64,6.62,3.62,17,-5,21.43,46.43,7.97,19.79,1,1,2,3,2,4,3,2,0,1,2,0,1,1,4,3,0,1,0,1
625.85,1817.15,92,4.05,0.54,0.36,19.82,8.62,3.55,22,-4,22.53,44.23,8.91,21.61,2,1,3,4,3,3,3,2,2,1,2,0,2,1,4,3,2,1,0,1
178.16,908.12,54,4.01,0.51,0.44,18.42,7.33,3.75,13,-5,22.77,43.55,6.59,15.51,0,1,1,3,2,1,3,1,0,0,2,0,1,1,3,3,0,1,0,1
