X1_exposed_hydrophobic_count,X2_ligand_acceptor_count,X3_ligand_clash_count,X4_ligand_donor_count,X5_ligand_hbond_count,X6_molecular_weight,X7_occluded_ligand_acceptor_count,X8_occluded_ligand_donor_count,X9_occluded_ligand_polar_count,X10_occluded_protein_acceptor_count,X11_occluded_protein_donor_count,X12_occluded_protein_polar_count,X13_rotatable_bond_count,X14_ligand_buried_surface_area_docked
2,9,14,2,3,408.179,4,1,2,4,1,0,9,91.6804
2,9,17,2,3,408.179,4,2,1,3,1,0,9,91.6774
1,9,13,2,3,408.179,4,2,0,4,0,0,9,91.9075
0,4,2,0,2,112.04,2,0,0,0,0,0,2,100
0,2,7,0,2,140.095,0,0,0,0,0,0,3,100
0,2,7,0,2,140.095,0,0,0,0,0,0,3,100
1,3,12,3,3,199.146,0,1,0,2,0,0,3,92.7232
3,3,20,6,4,282.28,1,3,1,2,0,0,5,91.3398
0,2,10,3,3,157.129,1,0,0,1,0,0,1,91.4997
5,2,13,2,0,289.655,1,2,1,2,1,0,5,87.0967
5,9,34,2,6,548.403,2,0,0,4,2,0,11,93.1912
6,2,22,2,0,385.162,2,2,1,4,2,0,6,92.355
1,3,15,3,3,245.192,1,0,0,2,1,0,8,91.9528
4,3,12,3,4,293.235,0,0,0,3,1,0,8,90.5807
8,5,25,4,4,474.366,1,1,0,2,1,0,13,92.0152
0,2,5,0,2,124.117,0,0,1,0,0,0,1,99.6585
3,4,12,1,2,310.713,1,0,0,2,1,0,4,89.0297
2,7,14,2,7,336.277,0,0,0,3,0,0,6,91.7962
2,2,14,4,2,230.201,0,3,0,1,2,0,5,94.6675
8,3,13,3,4,429.226,0,0,0,3,2,0,8,88.568
4,7,28,4,3,452.33,3,3,0,3,1,0,10,91.4074
7,13,56,15,9,773.538,5,10,1,3,1,0,33,93.9154
5,15,72,19,15,907.694,5,7,0,6,2,0,36,94.3563
5,13,62,12,9,896.647,6,2,1,3,2,0,28,93.5949
2,6,15,2,7,268.158,1,0,0,1,1,0,3,91.7042
5,3,17,1,2,281.201,0,1,0,3,0,0,2,90.1834
3,1,12,1,0,470.74,1,1,1,2,2,0,1,88.9985
2,6,12,0,4,246.176,2,0,0,1,0,0,4,92.8288
1,9,34,3,3,513.327,1,3,0,5,2,0,19,91.8126
4,10,43,2,4,684.458,5,0,0,3,1,0,19,93.2354
6,5,33,8,5,480.387,3,4,0,4,1,0,21,91.0947
6,13,66,10,5,848.629,7,6,1,3,1,0,30,94.3656
7,9,43,7,4,629.447,6,2,0,3,1,0,29,93.1288
5,9,33,3,3,568.322,5,1,0,4,2,0,20,90.8107
6,5,24,5,5,467.317,1,2,2,2,0,0,19,92.1192
5,9,37,4,5,595.348,2,2,0,2,2,0,12,93.308
2,8,14,3,5,296.11,4,2,0,2,1,0,6,93.4337
2,8,12,2,4,297.094,4,1,1,3,0,0,5,91.5749
3,8,13,3,5,296.11,4,2,0,2,0,0,6,90.6942
3,2,13,5,5,137.116,0,1,0,2,0,0,6,90.8889
7,5,26,4,3,450.338,1,2,0,3,1,0,14,90.9943
7,7,30,3,4,488.281,4,1,0,2,0,0,16,91.3486
1,7,11,7,6,253.165,2,2,0,2,0,0,7,91.4145
0,9,17,8,7,284.179,4,2,0,1,0,0,8,93.3306
4,6,15,6,6,236.158,1,2,0,1,0,0,6,88.7603
1,8,12,2,4,292.036,2,1,0,3,0,0,9,89.5863
0,7,10,3,3,246.071,4,1,0,1,0,0,8,93.6083
0,8,12,1,3,246.048,4,1,1,2,0,0,7,93.8899
0,3,10,1,2,157.102,2,0,0,0,0,0,4,100
4,8,22,2,5,441.223,2,1,0,3,0,0,14,89.7069
5,8,30,2,3,549.319,3,1,0,3,2,0,17,91.9048
0,4,11,3,2,233.185,2,0,0,3,1,0,4,91.4085
2,16,21,4,10,495.086,8,1,3,3,0,0,11,91.7893
3,5,13,3,4,319.278,2,1,2,3,1,0,5,90.9445
1,1,12,4,0,202.191,1,2,0,0,2,0,2,95.083
7,6,28,5,4,429.32,1,5,0,3,0,0,6,91.4754
4,8,24,2,6,537.202,1,1,3,2,2,0,10,93.3464
3,4,17,2,4,316.249,1,0,0,1,1,0,6,92.0584
6,3,16,3,3,315.264,0,1,0,3,0,0,6,88.3445
5,5,34,3,4,459.348,3,1,1,5,1,0,3,90.9343
4,8,23,7,6,371.307,2,3,0,0,1,0,11,90.5462
1,2,11,4,3,263.082,0,1,0,1,0,0,3,88.883
6,3,15,2,1,335.702,1,2,0,5,1,0,7,90.9941
2,2,10,3,2,121.093,0,1,0,2,0,0,2,90.434
1,2,10,4,2,100.076,0,2,0,0,0,0,1,95.5152
2,4,11,1,3,254.026,2,0,0,2,0,0,2,91.3993
0,3,7,2,2,134.096,1,1,0,0,0,0,0,96.9946
2,6,16,3,5,326.132,3,0,3,1,0,0,7,92.4313
2,5,14,7,5,259.197,1,2,0,2,0,0,5,88.9695
0,4,9,4,3,180.118,1,3,0,0,0,0,4,93.4128
1,4,11,4,6,230.156,0,0,0,1,1,0,4,89.7115
0,4,9,4,2,180.118,1,3,0,1,0,0,4,93.4798
6,3,21,1,2,361.284,1,1,0,2,1,0,4,90.0252
5,4,20,1,5,375.291,0,0,0,3,1,0,4,90.8003
5,3,20,0,3,336.255,0,0,0,3,2,0,4,90.6418
3,5,13,0,2,254.198,0,0,0,1,1,0,3,90.0114
4,9,19,1,4,409.263,3,1,1,4,1,0,10,92.5286
3,11,24,2,5,476.309,3,2,0,4,2,0,14,93.0577
0,0,7,4,2,116.12,0,1,0,1,0,0,2,93.2901
3,3,17,6,1,322.276,2,2,0,2,0,0,6,90.4188
5,3,30,9,4,399.364,2,3,0,3,0,0,9,89.8826
3,3,14,2,1,242.185,1,1,0,2,0,0,4,89.5058
5,3,13,2,1,254.196,1,2,0,2,1,0,4,88.9177
2,6,26,1,2,487.398,2,1,0,1,2,0,9,92.5209
0,1,6,4,3,106.105,0,2,0,0,0,0,3,100
2,5,10,2,3,296.234,0,0,1,1,1,0,3,88.2402
6,3,18,3,5,353.31,0,1,0,3,1,0,8,89.979
5,4,24,4,2,370.299,1,4,0,5,2,0,7,91.8534
4,4,22,4,2,447.854,2,2,1,2,2,0,6,94.0103
7,7,26,2,3,550.717,5,1,1,3,1,0,10,90.2115
9,5,20,3,1,399.382,4,3,1,4,2,0,11,89.3109
4,3,33,11,8,431.382,0,5,0,3,1,0,24,91.3323
5,5,44,2,4,659.491,0,1,1,2,2,0,20,94.245
8,3,21,7,2,311.277,2,5,0,2,1,0,5,87.5325
3,5,24,5,6,398.28,1,1,1,2,1,0,10,90.8895
8,8,34,10,8,518.393,4,4,0,5,4,0,14,91.1175
3,9,13,3,4,314.102,3,2,1,3,0,0,6,89.9683
1,10,17,4,5,355.134,6,2,1,3,1,0,6,90.8529
2,10,14,3,4,330.101,5,2,1,4,0,0,6,90.9628
0,7,9,1,5,180.01,1,0,1,1,0,0,5,90.7345
0,6,6,0,2,150.992,4,0,1,0,0,0,3,100
0,6,5,2,3,167.014,4,1,0,0,0,0,5,96.1298
0,0,9,4,3,116.12,0,1,0,0,0,0,2,99.2314
0,0,7,4,3,116.12,0,0,0,0,0,0,2,95.0203
6,5,26,0,0,471.81,4,0,0,6,2,0,5,92.4947
1,0,7,3,2,137.137,0,1,0,0,1,0,5,98.1208
6,5,22,6,5,414.35,2,2,0,3,1,0,12,90.9018
9,1,19,6,2,316.292,1,4,0,2,1,0,5,87.4102
0,3,7,3,2,133.111,1,1,0,1,0,0,1,95.2569
2,5,16,4,4,284.25,2,2,0,2,0,0,6,89.0575
4,4,12,4,4,278.269,1,2,0,2,0,0,6,89.9651
8,3,26,3,2,488.333,2,2,2,4,1,0,15,90.1206
6,3,28,5,2,430.295,0,2,1,4,2,0,14,90.4357
6,3,29,6,4,443.314,1,2,3,2,2,0,17,91.4173
3,6,16,5,6,257.182,1,3,1,1,0,0,6,92.6713
2,7,14,5,5,261.17,2,1,0,1,1,0,5,89.9011
2,6,13,6,5,272.196,2,1,1,2,1,0,6,88.1284
0,3,8,1,2,145.092,1,0,0,0,0,0,3,98.4871
1,3,6,1,3,133.081,1,0,0,0,0,0,2,99.1311
0,4,7,1,3,154.1,1,1,1,0,0,0,2,100
5,13,64,14,8,930.753,7,6,2,3,1,0,31,94.1793
5,5,20,3,5,367.295,0,0,0,4,1,0,10,89.463
5,5,20,1,2,321.219,1,0,0,4,1,0,3,87.5706
2,4,12,0,2,291.043,1,0,0,2,1,0,6,89.0377
7,10,37,5,6,586.271,3,4,1,4,0,0,21,93.678
9,6,23,5,4,451.367,3,4,1,5,1,0,16,90.4884
4,2,13,1,2,398.038,0,1,1,3,2,0,5,88.8237
5,1,13,1,1,317.533,0,1,0,3,2,0,5,88.7901
4,3,18,2,2,346.299,0,1,0,4,2,0,7,91.3042
4,5,13,6,3,286.2,1,4,0,2,0,0,13,89.7234
4,6,18,1,4,378.232,1,0,0,2,1,0,7,91.3016
4,6,18,1,3,378.232,2,1,1,1,1,0,7,91.6436
3,9,22,5,7,427.286,4,1,0,2,1,0,11,93.0483
6,9,33,5,6,437.304,3,2,0,4,1,0,12,91.754
3,9,24,5,6,437.304,3,3,0,2,0,0,12,90.9009
6,13,54,15,13,793.57,7,4,0,4,1,0,34,92.6674
3,3,12,2,3,230.199,1,1,1,1,1,0,5,92.1865
3,3,12,2,2,230.199,0,1,1,0,1,0,5,92.3011
5,7,17,3,6,337.2,0,1,0,2,0,0,6,88.6273
2,13,15,4,4,416.114,7,3,1,3,0,0,9,91.5395
1,23,48,4,11,786.176,9,3,3,3,0,0,16,95.0066
1,13,16,4,5,416.114,6,2,1,4,0,0,9,91.6167
4,13,22,3,6,415.106,6,1,3,2,0,0,8,89.213
3,28,52,8,11,895.2,13,4,3,5,0,0,22,93.8198
3,2,17,0,0,272.213,2,0,0,2,1,0,7,89.9535
1,1,7,1,1,328.784,0,1,0,0,1,0,1,96.6093
3,2,13,2,1,319.955,0,1,0,2,1,0,3,90.6853
1,3,6,0,2,144.084,1,0,0,0,0,0,2,98.6601
6,3,18,1,3,305.223,0,1,1,4,0,0,6,91.5499
6,8,45,12,9,620.483,3,5,0,3,2,0,28,92.81
9,8,32,2,3,565.291,6,0,3,5,1,0,22,91.6636
1,9,28,2,2,531.282,3,1,0,3,1,0,22,92.5354
3,14,41,4,9,651.323,6,1,1,5,0,0,23,93.9524
5,8,21,5,5,355.215,3,3,0,2,1,0,15,89.8918
7,8,31,4,4,514.401,3,3,0,3,1,0,15,92.1045
7,9,37,2,3,600.449,5,1,1,6,1,0,16,92.9362
0,2,3,1,1,81.0495,1,1,0,0,0,0,3,100
5,6,23,0,2,398.26,2,0,0,3,0,0,0,90.2178
5,13,67,3,8,837.568,5,1,0,3,2,0,9,95.2851
2,9,17,4,5,337.142,3,2,3,2,1,0,7,90.5645
4,10,20,5,7,354.149,6,0,1,3,0,0,7,88.3324
3,10,18,5,6,354.149,6,1,1,2,0,0,7,88.6616
5,4,9,4,4,769.814,0,0,0,1,1,0,7,83.3356
4,4,5,1,2,293.209,2,0,0,2,2,0,5,95.7561
4,2,3,0,2,248.191,0,0,0,1,1,0,15,90.754
12,3,14,0,3,478.163,0,0,3,1,2,0,9,79.6287
3,4,5,1,1,378.333,3,1,2,3,1,0,5,92.8571
3,5,1,1,3,385.352,1,0,0,2,3,0,6,83.993
1,4,0,2,2,162.099,1,1,0,1,0,0,4,95.6544
2,4,0,0,3,174.09,1,0,1,0,0,0,3,96.6762
2,2,0,0,2,136.128,0,0,0,0,0,0,2,94.4354
7,1,8,4,3,228.205,0,1,0,2,0,0,1,79.7335
13,2,13,6,4,454.394,0,2,0,2,2,0,15,77.8922
3,1,6,2,1,281.675,1,0,0,1,3,0,2,94.3605
1,3,2,10,6,258.232,1,4,0,0,2,0,15,96.9139
2,4,2,11,8,361.311,1,3,0,2,1,0,20,90.699
5,4,4,11,7,361.311,1,3,0,0,1,0,21,90.7176
1,7,3,5,8,185.114,1,0,0,1,0,0,6,94.6617
5,16,17,10,9,506.287,6,5,0,4,0,0,17,81.5019
19,29,28,20,11,926.544,7,7,0,6,0,0,34,68.0654
3,7,1,5,3,185.114,2,3,0,1,0,0,6,94.4654
3,5,1,4,5,192.128,0,2,0,0,0,0,5,95.7581
5,5,5,4,4,288.214,1,3,0,1,0,0,8,93.7868
2,9,5,6,7,296.166,3,2,0,0,0,0,11,92.6404
1,7,1,7,6,279.182,1,4,0,1,1,0,10,95.4364
1,7,7,9,6,321.222,2,8,0,3,0,0,12,96.3055
1,5,0,5,6,155.108,1,1,0,0,0,0,5,93.5889
1,6,1,6,4,186.122,0,4,0,1,0,0,6,94.387
5,5,6,4,4,288.214,0,3,0,0,0,0,8,93.4537
3,10,3,1,3,375.103,4,1,0,2,0,0,7,86.9684
1,6,3,4,4,239.101,2,3,1,0,1,0,6,95.2686
3,10,3,1,2,339.071,6,1,0,2,2,0,7,94.8775
12,3,13,5,5,524.416,0,1,0,2,3,0,18,85.4812
17,14,21,12,11,840.579,5,4,0,1,4,0,37,72.8373
15,9,16,5,7,609.461,1,2,0,2,1,0,24,75.408
1,9,5,2,5,408.179,2,0,1,1,1,0,9,85.1736
4,9,4,2,6,408.179,1,1,1,1,1,0,9,83.611
3,9,3,2,5,408.179,1,1,2,1,1,0,9,87.4219
2,4,0,0,4,112.04,0,0,0,0,0,0,2,93.4485
3,2,0,0,2,140.095,0,0,0,0,1,0,3,95.4914
3,2,0,0,2,140.095,0,0,0,0,1,0,3,95.4914
2,3,1,3,3,199.146,1,0,0,0,1,0,3,95.6595
2,3,1,6,4,282.28,1,2,1,2,2,0,5,87.8524
2,2,1,3,2,157.129,1,1,0,0,1,0,1,96.2957
5,2,7,2,0,289.655,1,1,1,2,1,0,5,90.7426
10,9,12,2,4,548.403,3,1,0,2,0,0,11,77.0877
10,2,9,2,3,385.162,1,0,0,1,2,0,6,79.3206
0,3,0,3,2,245.192,1,1,0,3,2,0,8,95.6668
3,3,5,3,4,293.235,0,1,0,2,1,0,8,90.0209
9,5,12,4,2,474.366,2,2,3,2,1,0,13,79.7156
2,2,0,0,2,124.117,0,0,0,0,0,0,1,92.7995
3,4,6,1,2,310.713,1,1,1,1,1,0,4,92.62
2,7,5,2,5,336.277,1,1,0,1,0,0,6,91.6639
4,2,7,4,2,230.201,0,2,0,2,1,0,5,92.9033
4,3,9,3,3,429.226,1,2,0,1,3,0,8,88.9825
8,7,16,4,5,452.33,1,1,0,2,1,0,10,78.1927
15,13,9,15,13,773.538,3,2,0,1,1,0,33,73.8853
17,12,23,19,15,907.694,2,7,0,4,2,0,42,73.3602
15,12,21,12,10,896.647,0,3,0,3,1,0,34,69.1875
3,6,6,2,3,268.158,1,0,0,1,0,0,3,92.5976
7,3,5,1,3,281.201,1,0,1,1,1,0,2,86.9998
3,1,1,1,2,470.74,0,0,0,1,1,0,1,96.1163
3,6,0,0,4,246.176,2,0,1,0,0,0,4,97.2564
7,9,10,3,3,513.327,3,2,0,3,2,0,19,82.3509
16,10,18,2,3,684.458,3,0,0,4,2,0,19,68.8222
6,5,9,8,6,480.387,2,2,0,1,1,0,21,82.1601
14,11,17,10,4,848.629,2,5,0,2,1,0,33,72.5699
11,9,21,7,7,629.447,1,5,0,5,2,0,29,70.905
11,9,12,3,6,568.322,3,1,0,1,1,0,20,78.4059
7,5,9,5,4,467.317,2,2,2,2,2,0,19,82.7747
10,9,7,4,5,595.348,1,2,0,1,1,0,12,76.2734
3,8,6,3,5,296.11,3,1,1,1,1,0,6,92.9778
1,8,1,2,5,297.094,3,0,1,0,1,0,5,96.5456
3,8,5,3,3,296.11,4,2,0,1,1,0,6,92.2965
2,2,1,5,4,137.116,0,2,0,0,0,0,6,94.435
4,5,7,4,2,450.338,0,3,0,2,2,0,14,86.8342
4,7,10,3,3,488.281,2,2,0,3,1,0,16,86.8239
2,7,5,7,11,253.165,0,1,0,1,0,0,7,96.346
1,9,7,8,9,284.179,1,1,0,1,0,0,8,95.5002
2,6,3,6,8,236.158,1,2,0,0,0,0,6,97.3039
1,8,1,2,6,292.036,1,0,0,1,1,0,9,85.7769
0,7,0,3,5,246.071,2,2,0,0,0,0,8,97.0839
1,8,0,1,4,246.048,3,1,0,0,0,0,7,97.0889
3,3,1,1,3,157.102,0,1,0,0,0,0,4,95.6559
4,8,12,2,4,441.223,1,0,0,2,1,0,14,83.0013
14,8,4,2,4,549.319,5,0,0,2,2,0,17,80.2769
4,4,5,3,4,233.185,1,1,0,0,1,0,4,96.3967
1,16,4,4,8,495.086,5,0,1,1,1,0,11,87.474
2,5,6,3,3,319.278,1,2,2,1,0,0,5,94.1345
3,1,5,4,4,202.191,0,1,0,0,1,0,2,96.3638
9,6,0,5,4,429.32,2,0,0,2,1,0,6,74.7169
9,8,14,2,6,537.202,2,0,3,2,0,0,10,74.66
6,4,6,2,1,316.249,3,2,0,2,1,0,6,89.7841
5,3,6,3,1,315.264,2,2,0,1,1,0,6,90.6621
13,5,4,3,4,459.348,2,1,1,2,2,0,3,67.6826
5,8,9,7,7,371.307,2,1,0,0,1,0,11,85.4501
2,2,1,4,1,263.082,1,2,0,1,1,0,3,96.0865
5,3,4,2,3,335.702,1,1,0,1,0,0,7,87.8238
2,2,0,3,2,121.093,0,2,0,0,0,0,2,93.3895
1,2,0,4,4,100.076,0,1,0,0,0,0,1,94.3881
3,4,1,1,3,254.026,1,1,0,1,0,0,2,93.6356
1,3,1,2,2,134.096,1,0,0,0,2,0,0,93.3
0,6,3,3,2,326.132,3,0,3,1,2,0,7,95.0269
1,5,4,7,6,259.197,2,2,0,0,1,0,5,95.9954
1,4,0,4,4,180.118,0,2,0,1,0,0,4,95.5175
1,4,0,4,3,230.156,0,2,0,0,1,0,4,97.2246
2,4,0,4,4,180.118,0,2,0,1,0,0,4,95.2528
8,3,2,1,2,361.284,1,0,0,1,1,0,4,80.3649
9,4,3,1,4,375.291,0,0,0,0,1,0,4,79.4526
8,3,12,0,2,336.255,0,0,0,1,2,0,4,84.424
3,5,5,0,2,254.198,1,0,0,0,0,0,3,95.762
5,9,7,1,3,409.263,2,1,0,1,0,0,10,84.7353
8,11,6,2,4,476.309,2,1,0,1,0,0,14,80.0275
2,0,0,4,2,116.12,0,1,0,0,0,0,2,94.3996
4,3,11,6,3,322.276,1,3,0,1,2,0,6,88.6222
7,3,6,9,7,399.364,1,2,0,1,3,0,9,83.304
5,3,3,2,3,242.185,1,1,0,1,3,0,4,96.0079
4,3,6,2,1,254.196,1,1,0,0,1,0,4,92.4614
12,6,7,1,3,487.398,1,0,0,2,3,0,9,73.281
1,1,1,4,2,106.105,0,1,0,0,1,0,3,93.6811
1,5,6,2,2,296.234,2,0,0,2,1,0,3,93.633
5,3,2,3,4,353.31,0,0,0,1,1,0,8,85.5847
11,4,11,4,3,370.299,2,2,0,2,0,0,7,87.1668
12,4,13,4,3,447.854,3,0,2,3,1,0,6,78.3482
10,7,8,2,4,550.717,2,2,0,3,1,0,10,81.4572
4,5,2,3,1,399.382,1,2,0,1,1,0,11,87.0185
7,3,6,11,7,431.382,1,1,0,1,2,0,24,86.0378
10,5,16,2,4,659.491,1,1,0,3,2,0,20,74.1334
4,3,9,7,4,311.277,1,2,0,2,1,0,5,88.2034
2,5,7,5,2,398.28,2,2,1,3,2,0,10,91.5799
11,8,16,10,7,518.393,0,3,0,3,2,0,14,74.892
0,9,5,3,4,314.102,4,2,0,2,1,0,6,95.5147
0,10,8,4,6,355.134,3,2,1,0,1,0,6,90.7824
1,10,6,3,2,330.101,6,3,1,1,2,0,6,95.406
0,7,0,1,5,180.01,0,0,1,0,0,0,5,93.5158
1,6,0,0,3,150.992,2,0,0,0,0,0,3,94.3696
1,6,1,2,5,167.014,2,0,0,0,0,0,5,96.9744
2,0,0,4,2,116.12,0,1,0,0,1,0,2,94.1215
3,0,0,4,2,116.12,0,1,0,0,0,0,2,94.3445
13,5,5,0,4,471.81,0,0,0,2,0,0,5,76.8204
4,0,2,3,2,137.137,0,1,0,0,1,0,5,96.7728
2,5,6,6,6,414.35,2,1,0,1,1,0,12,85.6559
6,1,8,6,3,316.292,0,0,0,1,1,0,5,85.2525
1,3,1,3,3,133.111,0,0,0,0,0,0,1,92.2533
3,5,4,4,2,284.25,4,2,1,1,1,0,6,92.9611
1,4,5,4,1,278.269,2,2,0,3,1,0,6,91.3356
8,3,8,3,1,488.333,1,2,1,2,5,0,15,80.8769
11,3,14,5,3,430.295,1,1,0,2,1,0,14,71.8214
6,3,10,6,2,443.314,1,3,1,2,2,0,17,86.4302
3,6,7,5,3,257.182,4,2,1,0,1,0,6,94.2367
1,7,1,5,5,261.17,1,2,0,0,0,0,5,96.34
0,6,5,6,4,272.196,3,1,1,0,1,0,6,95.3268
3,3,1,1,2,145.092,1,1,0,0,1,0,3,95.8669
1,3,0,1,2,133.081,0,1,0,0,0,0,2,92.7385
1,4,0,1,3,151.076,0,0,1,1,1,0,2,93.8919
14,13,26,14,12,930.753,1,4,0,3,1,0,38,66.1748
5,5,4,3,5,367.295,0,1,0,0,2,0,10,87.9148
3,5,0,1,2,331.298,1,0,0,1,2,0,3,93.7725
3,4,4,0,3,291.043,1,0,0,3,0,0,6,95.8054
6,10,5,5,4,586.271,3,2,1,2,3,0,21,81.8459
5,6,3,5,5,451.367,1,1,1,3,2,0,16,89.0148
9,2,3,1,2,398.038,0,1,0,2,0,0,5,70.4917
6,1,7,1,0,317.533,0,1,0,1,2,0,5,92.8303
4,3,5,2,2,346.299,0,2,0,2,1,0,7,90.2982
3,5,9,6,6,286.2,1,2,0,0,1,0,13,92.8143
8,6,7,1,5,378.232,1,0,0,2,2,0,7,85.7053
5,6,8,1,3,378.232,0,1,0,2,0,0,7,83.8422
5,9,4,5,8,427.286,3,1,0,1,1,0,11,84.3056
8,9,15,5,5,437.304,0,1,1,2,0,0,12,75.9395
4,9,13,5,8,437.304,1,0,0,3,1,0,12,83.9874
13,13,9,15,7,793.57,2,3,0,2,0,0,34,72.5963
4,3,2,2,1,230.199,2,2,0,0,2,0,5,96.1831
3,3,1,2,2,230.199,1,2,0,0,0,0,5,96.7333
2,7,6,3,4,337.2,2,1,0,0,1,0,6,91.0671
2,13,5,4,6,416.114,5,2,2,0,1,0,9,91.7123
4,23,9,4,9,786.176,5,0,1,3,0,0,16,76.759
2,13,5,4,7,416.114,5,2,0,2,1,0,9,87.3665
2,13,8,3,5,415.106,7,1,2,2,0,0,8,89.0167
5,28,7,8,7,895.2,10,5,1,1,2,0,22,78.6614
2,2,2,0,2,272.213,0,0,0,2,1,0,8,90.1446
3,1,1,1,0,328.784,1,1,0,0,2,0,1,95.435
3,2,3,2,2,319.955,0,0,0,1,1,0,3,95.9048
2,3,0,0,1,144.084,2,0,0,1,0,0,2,95.7813
4,3,2,1,1,305.223,1,1,2,0,1,0,6,89.7357
10,8,15,12,12,620.483,1,3,0,2,0,0,28,81.8183
10,8,10,2,0,565.291,5,2,1,4,2,0,22,76.9193
6,9,9,2,4,531.282,1,0,0,2,4,0,22,80.0572
10,14,15,4,10,651.323,2,1,0,1,1,0,23,78.7696
4,8,11,5,8,355.215,1,1,0,1,0,0,15,85.8606
9,8,12,4,6,514.401,1,2,0,4,1,0,15,85.5314
11,9,12,2,2,600.449,2,2,0,4,1,0,16,79.9092
2,2,0,1,2,81.0495,0,1,0,0,0,0,3,94.767
4,6,9,0,4,398.26,1,0,1,3,1,0,0,90.0843
29,13,23,3,2,837.568,2,1,0,5,0,0,9,45.6164
2,9,0,4,5,337.142,3,1,1,1,1,0,7,88.9478
1,10,3,5,3,354.149,6,2,1,1,0,0,7,93.2792
0,10,1,5,6,354.149,4,1,0,1,0,0,7,90.9006
12,4,11,4,3,769.814,1,1,0,4,0,0,7,76.5643
3,4,7,1,1,293.209,3,1,0,1,0,0,5,98.2432
2,2,1,0,1,248.191,1,0,0,0,0,0,15,97.8823
0,3,9,0,2,478.163,1,0,3,1,0,0,9,100
1,4,7,1,1,378.333,4,0,3,0,2,0,5,99.8353
1,5,6,1,4,385.352,2,0,1,0,1,0,6,99.0221
2,4,0,2,0,162.099,2,2,0,0,0,0,4,92.9343
2,4,0,0,1,174.09,2,0,1,0,0,0,3,93.3836
2,2,0,0,0,136.128,1,0,1,1,0,0,2,93.1724
4,1,0,4,1,228.205,1,2,0,0,1,0,1,97.8395
9,2,9,6,4,454.394,0,2,0,2,1,0,15,93.0932
1,1,4,2,0,281.675,1,2,0,1,0,0,2,98.8452
3,3,5,10,4,258.232,2,5,0,2,1,0,15,98.7326
0,4,10,11,5,361.311,3,5,0,0,0,0,20,100
0,4,1,11,2,361.311,3,8,0,0,1,0,21,100
2,7,3,5,3,185.114,3,4,0,1,0,0,6,94.5626
5,16,25,10,6,506.287,6,2,0,5,0,0,17,73.5176
18,29,30,20,7,926.544,5,2,0,5,1,0,34,53.0352
4,7,4,5,3,185.114,4,3,0,0,0,0,6,92.071
2,5,4,4,1,192.128,4,3,0,2,0,0,5,94.967
3,5,3,4,2,288.214,3,3,0,1,0,0,8,97.9565
0,9,4,6,1,296.166,8,5,0,1,0,0,11,99.8192
0,7,0,7,1,279.182,4,4,0,1,0,0,10,98.4223
6,7,20,9,6,321.222,2,2,0,3,0,0,12,76.1081
4,5,10,5,6,155.108,0,2,0,2,0,0,5,83.0731
2,6,4,6,5,186.122,2,3,0,0,0,0,6,94.7774
2,5,1,4,2,288.214,2,4,0,1,0,0,8,98.5947
0,10,4,1,3,375.103,5,1,0,1,0,0,7,99.5788
2,6,3,4,2,239.101,2,3,1,1,0,0,6,93.9794
2,10,3,1,2,339.071,8,0,0,0,0,0,7,99.6257
16,3,27,5,4,524.416,0,2,0,3,0,0,18,80.1392
13,14,14,12,7,840.579,2,1,0,4,0,0,37,61.3941
4,9,19,5,2,609.461,7,2,2,3,1,0,24,88.0813
0,9,3,2,3,408.179,7,1,3,1,0,0,9,99.733
0,9,4,2,3,408.179,7,1,1,1,0,0,9,99.8203
0,9,2,2,2,408.179,8,1,1,2,0,0,9,99.8131
2,4,0,0,0,112.04,2,0,0,0,0,0,2,91.5815
7,2,0,0,0,140.095,2,0,0,0,0,0,3,93.0573
6,2,0,0,0,140.095,2,0,0,0,0,0,3,93.4041
3,3,0,3,1,199.146,3,1,0,1,0,0,3,94.6225
2,3,3,6,2,282.28,3,4,0,1,1,0,5,98.8243
1,2,0,3,1,157.129,1,2,0,1,0,0,1,92.3833
1,2,4,2,2,289.655,1,0,1,0,0,0,5,98.2097
22,9,27,2,2,548.403,3,0,0,8,0,0,11,68.9066
10,2,9,2,0,385.162,2,0,0,3,0,0,6,79.1427
3,3,4,3,2,245.192,2,2,0,1,0,0,8,98.2183
2,3,6,3,3,293.235,1,1,1,0,0,0,8,98.5182
17,5,32,4,4,474.366,1,0,0,7,0,0,13,73.6277
1,2,0,0,0,124.117,0,0,1,0,0,0,1,90.0396
1,4,0,1,0,310.713,4,0,0,1,0,0,4,99.0509
1,7,0,2,3,336.277,4,0,1,0,1,0,6,98.6403
2,2,1,4,2,230.201,1,3,0,0,0,0,5,98.37
0,3,8,3,2,429.226,2,2,1,0,0,0,8,100
12,7,20,4,5,452.33,2,0,0,6,0,0,10,75.8312
20,13,33,15,6,773.538,4,5,0,4,0,0,33,57.6923
5,12,53,19,6,907.694,7,11,0,3,2,0,42,92.2285
10,12,30,12,9,896.647,6,5,1,3,0,0,34,89.9763
2,6,1,2,1,268.158,3,2,1,1,0,0,3,97.4543
3,3,6,1,2,281.201,1,0,1,0,0,0,2,97.6013
3,1,2,1,0,470.74,1,1,1,1,1,0,1,98.6705
1,6,0,0,1,246.176,3,0,1,1,0,0,4,95.907
20,9,20,3,5,513.327,2,0,0,3,0,0,19,63.5386
17,10,21,2,2,684.458,2,2,0,5,0,0,19,73.9538
