Y1_ligscore_pose,Y2_ligscore_rank
-39.38,-7.78
-35.58,-4.87
-45.35,-9.03
-51.44,-11.98
-39.29,-2.11
-63.35,-19.07
-55.66,-11.1
-19.23,3.71
-17.62,3.15
-45.8,-14.33
-48.48,-14.24
-57.21,-9.15
-44.32,-7.56
-41.43,-8.67
-57.62,-5.84
-34.99,-4.73
-13.16,1.19
-29.73,-1.43
-24.39,-5.23
-45.01,-8.82
-54.65,-11.85
-52.02,-9.17
-53.31,-12.25
-40.26,-3.85
-13.84,7.21
-60.74,-18.93
-71.06,-17.58
-12.06,-3.6
-32.14,-7.28
-44.64,-14.46
-35.07,-6.15
-28,0.9
-25.75,2.95
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.7,17.17
-50.36,-14.75
-44.1,-6.37
-51.38,-9.8
-31.11,-1.35
-28.03,1.76
-13.95,0.91
-32.14,-5.48
-5.36,4.37
-18.55,2.72
-37.28,4.18
-27.52,-1.87
0.31,22.36
-28.73,-0.37
-12.6,10.79
-8.8,2.65
-32.16,-5.98
-61.73,-12.12
-12.57,0.06
-17.73,-2.72
-44.63,-6.52
-35.84,-10.15
-24.99,-0.37
-23.33,0.38
-22.77,-3.05
-18.65,-5.79
-50.56,-6.55
-31.88,-4.69
-14.05,2.47
-25.56,-5.23
-62.07,-9.38
-64,-5.59
-58.76,-11.23
-25.67,3.27
-33.56,-1.17
-28.66,3.65
-6.43,6.4
-14.08,2.18
-12.52,3.99
-22.87,-0.75
-36.36,-3.36
-28.19,-1.73
-44.44,-4
-65.5,-8.5
-42.11,-6.09
-44.84,-10.51
-41.58,-9.34
-56,-7
-2.36,5.35
-18.49,4.68
-11.35,12.37
-36.97,-1.26
-44.44,-0.1
-68.44,-8.47
-36.18,12.12
-47.02,3.98
-102.39,-23.24
-30.11,-5.09
-31.92,-1.13
-20.91,-0.72
-7.48,6.37
-64.94,-11.82
-73.13,-16.74
-46.65,-3.13
-80.78,-16.22
-78.03,-24.77
-56.99,-2.21
-54.52,-14.91
-51.44,-10.57
-32.4,-6.56
-33.65,-4.73
-37.09,-7.49
-10.05,1.16
-53.63,-6.31
-55.24,-11.57
-11.95,8.67
-29.98,-2.76
-12.14,4.68
-24.76,-2.88
-17.65,-1.7
-15.02,1.09
-15.4,3.64
-46.9,-6.41
-48.78,-4.28
-35.88,-4.53
-48.33,-13.66
-48.19,-7.64
-34.05,-2.12
-45.8,-3.29
-46.46,0.35
-46.25,-9.9
-44.37,-8.96
-44.82,-8.53
-26.86,5.13
-19.81,-1.2
-35.31,-2.92
-2.8,7.1
-2.62,7.24
-16.38,4.03
-14,1.61
-44.43,-4.28
-24.73,-7.44
-4.88,5.84
-9.47,9.87
-6.3,4.38
-41.91,-3.83
-37.62,-0.75
-57.02,-9.39
-29.65,-6.79
-24.56,7.77
-20.47,11.27
-18.63,-4.09
-50.07,-6.4
-52.41,-12.05
-32.32,-2.21
-32.91,-5.4
-72.86,-11.5
-4.87,6.19
-38.09,-2.12
-46.36,-4.57
-35.61,-1.78
-33.46,1.05
-39.43,-2
-35.72,-0.73
-31.56,6.06
-73.27,-11.03
-46.26,-2.48
-42.02,-1.97
-37.99,2.21
-32.14,-3.93
-24.69,-3.24
-19.79,0.34
-11.83,-1.61
-10.66,1.05
-10.01,1.45
-18.94,0.89
-8.98,2.34
-46.62,-3.97
-12.21,6.47
-40.8,-7.72
-49.15,-5.62
-24.33,-1.13
-34.26,-7.79
-33.53,-3.01
-70.57,-15.64
-40.11,-1.94
-41.58,-4.24
-27.38,-5.54
-26.68,-2.92
-19.38,6.17
-13.06,3.52
-16.86,-2.8
-13.13,0.04
-62.92,-6.62
-40.08,-3.01
-41.17,-11.54
-28.11,-1.11
-28.61,18.31
-38.69,-7.01
-26.05,-4.82
-33.2,-4.78
-23.16,1.73
-46.16,-18.99
-53.67,-11.55
-54.92,-16.47
-41.75,-4.55
-34.37,2.66
-36.04,-0.52
-58.6,0.11
-31.27,-1.06
-26.54,2.35
-25.92,6.51
-42.17,-10.46
-63.15,-10.9
-32.52,0.7
-41.94,-5.25
-61.47,-6.38
-27.26,0.12
-15.98,0.15
-23.85,1.34
-25.42,-0.76
-33.9,-1.02
-35.34,3.8
-70.95,-20.14
-73.08,-20.32
-43.91,1.31
-27.55,-0.77
-58.81,-15.35
-66.35,-13.66
-5.71,1.74
-36.99,-8.05
-48.47,-4.6
-23.09,0.86
-27.98,-4.59
-21.01,-4.24
2.36,16.13
-28.96,-3.24
-36.77,-10.39
-38.87,-2.16
-25.89,-1.14
-20.58,1.94
-19.31,-5.17
-17.8,-3.65
-3.75,4.78
-18.75,1.62
-39.07,0.52
-26.99,-3.32
0.66,12.9
-13.61,10.97
-21.66,0.93
-15.77,-4.51
-40.54,-9.02
-69.18,-17.24
-14.15,-5.59
-20.98,-9.36
-31.45,-9.96
-22.14,-4.8
-24.78,-2.19
-22.36,-0.31
-10.63,-3.41
-11.14,-1.99
-31.53,-9.67
-35.67,-9.72
-15.32,-1.79
-32.22,-6.14
-54.67,-14.95
-59.6,0.19
-70.34,-23.99
-30.69,0.62
-41.31,-10.34
-22.68,6.56
-7.63,-3.15
-11.87,-1.41
-16.08,-4.7
-14.64,-1.95
-34.09,-5.89
-22.94,-4.3
-23.7,-1.17
-66.45,-9.42
-31.69,-2.58
-29.64,-10.11
-35.78,-8.97
-60.53,-15.13
-2.56,1.71
-21.56,-5.56
-20.83,-3.92
-15.49,1.53
-24.28,1.12
-54.78,-14.39
-52.16,-0.92
-80.92,-12.47
-75.51,2.58
-25.05,-4.03
-36.78,-8.59
-13.78,4.46
-22.35,-2.77
-45.35,-5.03
-70.39,-10.33
-35.86,-1.08
-79.48,-18.69
-70.85,-16.2
-67.84,-15.54
-47.4,-5.2
-44.16,-6.62
-36.47,-14.01
-33.43,-11.24
-34.77,-9.49
-3.11,4.4
-52.92,-13.29
-52.09,-11.61
-18.11,-5.46
-26.55,-5.22
-15.95,3.13
-30.27,-10.45
-14.88,-1.92
-19.85,-11.47
-17.78,-7.4
-36.87,-8.7
-43.33,-3.31
-26.57,-4.68
-52.74,-16.55
-26.93,-2.4
-28.26,-8.32
-49.24,-6.09
-48.03,-6.99
-31.73,-4.9
-33.72,-3.17
-37.44,1.36
-40.86,-14.74
-24.69,-4.61
-37.95,-10.32
0.29,5.94
-2.02,2.38
-28.31,-9.07
-11.03,-1.05
-30.01,-5.25
-24.98,-5.67
-13.3,-0.72
-23.63,-5.6
-14.83,-3.24
-42.14,-6.46
-40.75,-8.56
-28.02,-1.9
-18.62,-3.42
-21.89,6.88
-30.86,0.94
-15.41,-6.08
-33.53,-5.97
-34.28,-0.91
-19.96,-2.64
-23.36,-3.85
-52.07,-3.97
2.8,9.37
-22.77,-2.81
-38.63,-7.79
-37.78,-3.7
-48.22,-10.52
-37.56,3.6
-40.9,-11.8
-33.53,-3.92
-71.67,-10.82
-38.37,-9.39
-38.52,-2.67
-40.54,-2.96
-30.41,-6.91
-31.78,-3.82
-29.37,-9.29
-13.15,-5.3
-16.48,-9.9
-15.18,-8.95
-17.14,-7.19
-16.95,-6.95
-50.6,-2.73
-6.65,3.22
-40.09,-10.94
-34.36,-5.06
-15.16,-4.23
-32.53,-8.56
-34.44,-8.78
-36.7,-1.3
-38.04,-4
-38.07,-6.21
-23.49,-4.02
-30.93,-9.41
-21.76,-2.23
-8.33,0.47
-12.85,-2.84
-16.94,-5.58
-74.26,-9.3
-25.59,1.6
-32.77,-7.14
-28.73,-5.42
-42.44,-4.4
-18.36,9.8
-25.5,-0.44
-21.26,0.19
-29.2,2.97
-32.96,-11.28
-31.17,-3.52
-35.44,-7.19
-41.4,-5.81
-41.37,-11.42
-65.03,-27.43
-65.79,-5.46
-24.43,-6.27
-26.15,-8.73
-36.98,-11.11
-42.56,-12.48
-66.37,-8.49
-38.22,-8.26
-38.41,-8.44
-77.61,-13.08
-35.51,-6.86
1.47,12.68
-15.38,4.91
-16.93,-5.09
-40.45,-6.86
-66.01,-11.19
-47.62,-6.52
-60.37,-17.3
-50.37,-4.7
-18.46,4.09
-56.13,-12.92
-65.96,-11.86
-11.39,-5.82
-37.71,-4.9
-66.04,-8.24
-29.65,-2.81
-34.45,-7.87
-32.34,-5.34
-0.31,14.32
-25.26,-3.03
-47.68,-14.78
-32.12,-5.5
-18.6,4.59
-9.52,10.57
-20.19,-1.3
-21.22,-0.39
-16.93,-4.85
-15.47,1.02
-30.35,-0.81
-30.04,-8.62
-16.96,5.51
-13.8,10.81
-14.48,7.84
-21.66,-6.47
-28.26,-4.87
-60.91,-16.17
-24.73,-10.85
-9.48,-2.12
-40.64,-8.38
-26.21,-8.56
-16.55,-5.86
-7.19,6.4
-26.06,-10.17
-26.36,-13.41
-39.39,-7.25
-30.06,-8.29
-13.53,-0.35
-15.57,2.49
-51.18,-2.91
-43.77,2.3
-43.34,-5.86
-24.75,5.65
-22.2,8.52
-22.15,-0.55
-14.98,-2.86
-18.03,1.5
-17.28,2.16
-33.96,-6.05
-25.14,-2.04
-18.31,-4.45
-27.08,-3.66
-64.05,-12.06
-28.96,-1.45
-37.9,-7.54
-37.88,-10.16
-52.14,-11.52
-15.15,-2.58
-21.41,-1.42
-9.15,7.55
-27.6,1.83
-26.84,6.69
-47.28,-8.88
-30.38,2.87
-64.71,-13.01
-79.03,-17.59
-21.44,-4.07
-19.55,-0.26
-13.86,-1.14
-15,2.08
-51.59,-8.57
-36.27,-1.69
-42.78,-5.73
-66.53,-12.84
-66.12,-16.45
-51.92,-8.44
-41.36,-5.49
-44.38,-7
-35.74,-5.97
-25.91,-0.24
-37.47,-5.9
-15.99,-4.56
-42.67,-1.44
-51.36,-10.71
-25.41,-1.29
-21.08,-7.08
-32.98,-9.61
-42.94,-10.89
-19.42,-0.63
-24.41,-7.05
-25.88,-5.02
-51.12,-8.23
-43.25,-2.53
-33.78,-1.98
-36.54,0.47
-29.98,-2.52
-26.71,-5.5
-47.91,-15.33
-21.37,6.51
-26.18,-5.16
-25.18,-4.33
-28.87,-2.66
-35.49,-4.77
-18.63,-4.33
-44.46,-7.96
-24.48,-9.94
-16.83,-3.36
-21.47,-4.67
-25.75,-4.8
-36.07,-9.69
-24.09,-7.71
-19.31,-1.37
-14.35,2.58
-18.08,-0.42
-36.68,-0.93
-35.35,-0.79
-41.4,-2.32
-30.34,-9.1
-22.68,5.59
-22.97,5.06
-25.91,-8.07
-40.68,-10.53
-36.21,-3.26
-31.83,-9.11
-33.8,-9.11
-55.69,-9.18
-13.56,-1.22
-22.09,-3.77
-40.26,-7.23
-34.26,-8.59
-30.41,2.71
-40.56,-1.83
-45.35,-9.21
-44.38,-9.41
-74.48,-17.03
-44.44,-8.72
-36.88,-6.56
-52.65,-8.88
-31.96,-2
-17.45,1.37
-18,2.85
-19.47,-3.29
-13.33,-2.41
-26,-10.81
-27,-8.12
-27.4,-9.26
-40.7,-4.15
-25.84,-4.34
-45.23,-12.05
-45.75,-6.92
-23.6,-3.14
-26,-5.09
-31.13,-4.72
-37.65,-7.13
-34.16,-7.1
-27.91,-0.76
-22.07,-6.18
-25.79,-9.19
-20.99,1.65
-25.43,-5.2
-21.96,-5.77
-23.84,-5.53
-52.63,-9.74
-33.66,-3.63
-30.6,-6.02
-17.31,-0.13
-26.4,8.75
-33.9,-5.48
-24.76,-4.66
-25.75,2.3
-30.15,-4.92
-40.72,-11.46
-35.46,-5.76
-37.27,-8.63
-46.68,-3.98
-37.32,-5.27
-38.12,-1.53
-49.85,-8.27
-62.87,-30.61
-70.29,-37.61
-20.34,1.42
-39.52,-7.35
-48.66,-12.59
-27.58,-2.7
-29.1,-6.82
-52.17,-14.48
-38.71,-4.04
-7.18,4.36
-19.24,3.83
-17.12,-0.88
-28.85,-3.95
-56.69,-7.04
-41.27,-6.72
-45.3,-5.75
-43.01,-4.32
-32.32,-1.13
-52.61,-12.93
-48.51,-7.17
-14.56,-4.46
-28.19,-3.55
-31.98,-1.98
-26.15,-8.53
-25.82,-5.8
-29.72,-10.53
-0.69,12.71
-26.78,-5.47
-25.75,-4.83
-30.4,-5.31
-17.5,3.49
-25.1,-0.79
-17.62,-7.47
-13.95,-3.77
-2.17,2.06
-17.68,-0.17
-36.58,0.99
-22.32,-2.24
-5.76,6.9
-21.44,3.47
-14.73,8.06
-8.35,-2.58
-43.87,-9.05
-69.11,-18.34
-7.37,1.06
-19.48,-5.13
-24.64,-9.49
-12.41,-1.47
-12.2,0.62
-11.14,3.29
-22.64,-10.93
-14.73,-3.96
-24.9,-9.8
-32.32,-8.43
-21.31,-4.71
-32,-11.38
-45.36,-1.57
-31.81,5.5
-53.86,-10.36
-31.38,-6.9
-25.53,-3.36
-30.38,-5.31
6.7,8.34
-26.48,-9.41
-23.96,-7.21
-22.53,-4.81
-25.78,-4.8
-13.5,-5.17
-32.19,-0.48
-53.71,-9.99
-29.41,2.57
-25.75,-8.11
-30.41,-3.5
-46.73,-6.51
1.72,10.11
-16.39,2.01
-26.59,-7.25
-27.19,-1.52
-29.67,-4.08
-45.48,-10.11
-32.45,9.28
-59.32,-1.42
-68.26,-2.54
-32.26,-9.6
-22.75,2.13
-9.8,5.66
-7.13,1.25
-44.28,-0.83
-37.69,-7.04
-28.03,9.11
-66.91,-7.97
-48.57,-3.66
-51.45,-10.1
-44.24,-11.46
-51.78,-6.14
-31.73,-16.08
-32.11,-16.96
-28.11,-12.94
-13.61,-1.67
-42.28,-9.09
-50.55,-10.23
-21.25,-6.13
-19.48,-5.19
-18.25,0.81
-25.15,-9.76
-14.99,-5
-13.07,-3.82
-13.41,-4.28
-43.93,-7.55
-34.79,-3.55
-28.51,-7.81
-40.65,-14.44
-30.69,-8.63
-17.88,1.04
-36.27,-3.45
-37.45,-3.85
-28.6,-3.79
-24.32,-7.2
-35.41,-1.3
-11.32,14.7
-20.83,-0.5
-36.92,-3.2
-10.56,0.21
-8.66,0.62
-25.12,-9.1
-12.84,1.37
-33.71,-3.59
-16.32,2.2
-11.5,-0.42
-15.3,1
-15.13,-4.08
-32.63,-4.93
-31.04,-1.92
-37.06,-4.84
-8.16,3.94
-33.83,-8.5
-30.19,1.28
-24.02,-10.57
-32.94,-1.67
-26.99,0.3
-23.9,-1.94
-26.58,-4.23
-42.93,-6.89
-3.66,4.53
-24.49,-9.15
-35.74,-9.32
-28.65,3.59
-31.75,-3.37
-29.64,1.16
-30.37,-2.59
-36.42,-3.2
-51.88,-12.81
-32.01,-2.3
-27.65,2.48
-32.02,3.4
-28.67,-14.05
-24.53,-5.12
-29.57,-14.21
-8.41,-2.12
-13.32,-7.5
-19.81,-8.19
-22.77,-9.04
-23.25,-10.16
-48.25,-6.07
-20.43,-5.12
-36.71,-4.36
-32.38,0.17
-14.15,0.05
-28.89,-7.66
-32.04,-5.7
-38.09,-5.73
-28.87,1.5
-37.22,-2.42
-23.68,-4.81
-29.83,-5.32
-23.98,-7.82
-15.56,-6.12
-20.04,-7.79
-16.22,-6.19
-77.57,-18.09
-33.12,-10.37
-24.31,-1.01
-22.28,-5.26
-42.14,-5.51
-38.14,-7.02
-24.58,0.8
-16.5,-1.12
-30,0.61
-33.75,-8.53
-26.71,-3.96
-28.42,-11.06
-39.94,-7.44
-37.86,-3.15
-32.24,-0.38
-47.59,-2.04
-19.73,-3.45
-21.48,-6.19
-36.73,-7.95
-39.31,-10.14
-68.67,-18.74
-45.31,-11.24
-39.96,-11.82
-60.18,-18.7
-17.18,1.54
-1.61,8.22
-11.38,6.68
-15.58,-2.74
-33.86,-7.26
-43.84,-0.48
-35.19,2.2
-41.65,-4.24
-30.68,3.65
-25.33,-2.64
-50.97,-14.07
-50.07,-9.16
-9.26,-0.48
-30.7,-3.09
-40.6,-1.5
-33.85,-9.23
-29.6,-10.83
-29.23,-10.35
-12.88,6.24
-38.58,-4.83
-29.45,-2.13
-25.18,3.79
-37.41,-4.75
-38.29,-5.93
-15.3,0.22
-19.76,0.67
-10.68,0.32
-18.26,3.95
-41.48,-3.75
-24.13,0.05
-6.78,11.24
-17.16,8.12
-20.76,5.32
-13.75,2.37
-38.55,-4
-28.83,2.84
-18.78,1.93
-32.88,-7.29
-38.98,-5.63
-21.52,2.81
-11.63,12.17
-13.94,-0.82
-21.24,-0.52
-28.94,-4.03
-40.57,-7.59
-28.45,-4.51
-14.67,8.22
-30.42,-7.38
-51.73,-8.41
-57.93,-9.06
-42.5,-6.19
-30.27,-2.42
-30.59,-1.98
-28.46,0.33
-5.63,3.01
-18.61,-1.57
-14.89,0.84
-29.84,-3.62
-34.02,-7.56
-24.14,-2.58
-32.96,-4.28
-47.3,-3.41
-36.29,-6.74
-33.72,-6.37
-44.34,-8.5
-51.01,-8.81
-10.64,1.42
-24.02,-1.45
-17.13,5.7
-24.93,0.11
-33.61,1.24
-49.09,-8.17
-18.63,12.94
-47.22,-3.4
-46.32,1.41
-30.77,-6.88
-28.38,-6.3
-20.82,-3.04
-4.94,9.91
-25.18,4.07
-54.56,-10.14
-37.07,1.01
-54.71,-3.21
-38.47,0.5
-44.38,-3.39
-36.53,0.59
-30.42,-3.41
-33.33,-6.9
-33.42,-5.55
-30.77,-3.99
-4.09,8.32
-36.39,1.83
-34.04,0.55
-21.63,-0.14
-29.35,-3.95
-17.55,5.94
-22.99,0.59
-25.59,-0.52
-25.05,-3.4
-18.41,0.84
-41.48,-3.02
-45.81,-4.9
-33.49,-4.16
-29.76,-0.15
-29.01,-0.86
-34.01,-7.72
-29.77,-0.47
-38.57,-2.22
-39.5,-12.47
-37.83,-10.57
-27.95,-5.31
-28.95,-0.75
-29.01,-3.31
-35.43,-3.87
-8.56,2.44
-10.37,-1.94
-22.29,-1.5
-20.22,-1.95
-38.32,-5.66
-27.41,-2.7
-2.5,9.23
-23.2,0.94
-3.94,8.95
-38.82,-4.09
-33.26,-0.44
-36.24,-3.85
-20.98,-0.05
-29.47,2.11
-32.51,-2.3
-15.19,-2.04
-41.41,-8.64
-41.85,-5.69
-35.77,-5.97
-31.07,-3.04
-36.96,-3.84
-4.74,5.89
-30.96,-4.06
-45.68,-8.65
-35.78,-4.25
-27.4,0.42
-26.99,-1.18
-34.96,1.54
-33.81,-4.59
-55.69,-11.74
-35.05,-3.67
-32.3,-2.34
-41.92,-5.76
-31.66,-5.31
-38.71,-7.01
-29.97,-4.1
-15.06,0.33
-12.15,-0.91
-9.32,1.9
-20.05,-4.29
-15.1,-1.71
-38.69,-5.69
0.23,13.82
-34.44,-3.49
-37.94,-9.59
-16.12,0.96
-27.57,-0.58
-33.12,-4.18
-31.31,1.25
-24.55,4.8
-37.1,-2.71
-31.78,-5.58
-30.26,-6.77
-32.21,-5.18
-12.79,1.05
-16.65,-1.12
-15.79,0.79
-34.94,-5.58
-23.28,-1.24
-28.68,-1.92
-28.72,-4.54
-39.26,-1.12
-41.91,-4.97
-26.23,-3.5
-26.76,-2.38
-32.33,-0.83
-30.01,-0.72
-36.24,-8.52
-33.75,-2.1
-33.17,-2.92
-39.34,-7.62
-33.96,-2.38
-37.74,1.75
-23.16,-2.73
-23.13,-3.81
-42.37,-8.48
-34.16,-4.54
-54.76,-7.2
-40.2,-5.59
-34.19,-7.19
-49.76,-5.23
-31.22,-3.66
-7.87,8.24
-41.14,-10.17
-20.68,-2.76
-36.75,-7.47
-37.11,0.59
-40.99,-8.03
-41.96,-4.9
-47.5,-10.03
-24.44,1.73
-42.31,-4.3
-41.06,-5.18
-8.05,0.91
-15.28,-0.97
11.03,0.13
-18.75,3.61
-21.51,0.24
-18.56,1.79
9.09,24.47
-37.63,-7.07
-20.93,4.5
-27.48,-0.37
-15.42,6.71
-7.69,5.78
-16.69,3.29
-25.08,-3.72
-1.09,10.4
-9.94,5.34
-29.91,8.79
-23.37,0.42
-6.81,11.11
-25.92,0.68
-29.63,-8.17
-13.08,-2.86
-38.58,-6.63
-54.52,-17.83
-7.63,4.1
-25.12,-5.93
-22.12,-0.39
-26.95,-5.72
-29.4,-8.61
-17.46,1.79
-19.07,-4.72
-24.14,-5.63
-36.3,-5.42
-26.04,-5.64
-15.85,2.54
-33.87,-3.24
-56.86,-7.9
-62.27,-10.63
-49.19,-4.61
-29.4,1.66
-32.09,0.52
-23.09,7.37
-3.44,6.58
-18.16,-0.82
-16.78,1.04
-23.94,-1.42
-34.47,-2.34
-25.35,-7.3
-31.69,-2.84
-62.27,-8.66
-31.39,-2.42
-28.08,-6.59
-45.25,-9.1
-51.99,-5.75
4.12,12.65
-6.49,11.12
-17.61,3.15
-29.32,-4.38
-31.48,2.8
-31.24,-2.97
-37.91,2.29
-68.54,-9.21
-74.28,-14.82
-26.09,1.78
-17.73,0.93
-1.94,10.55
-9.94,12.46
-34.42,-0.81
-39.01,-2.94
-41.09,-8.73
-68.98,-14.59
-58.27,-13.9
-60.98,-10.42
-42.69,-11.08
-42.33,-4.04
-36.15,-4.8
-31.42,0.51
-18.38,0.1
-3.82,2.49
-39.13,-7.48
-45.13,-14.8
-24,-0.84
-28.28,-8.73
-24.09,-3.6
-27.13,-0.97
-22.6,-0.43
-5.37,5.35
-19.46,-0.2
-43.86,-5.85
-51.47,-12.8
-32.35,-4.18
-25.21,2.89
-24.99,-0.56
-33,-4.83
-39.05,-5.2
-33.43,11.75
-30.58,-4.49
-37.41,-5.42
-32.21,-0.27
-35.6,-5.37
-13.67,2.59
-31.6,-6.63
-2.56,6.51
-5.63,1.86
-14.96,7.55
-12.73,0.24
-32.14,-5.1
-15.61,3.86
-21.61,-1.07
-21.68,1.49
-23.1,-2.31
-18.76,2.22
-33.65,-5.98
-34.95,-2.99
-15.94,-2.77
-30.93,-4.76
-18.86,10.14
-17.02,-3.77
-28.75,-1.46
-29.17,5.46
-26.38,-5.4
-26.16,-2.88
-50.55,-8.28
0.46,7.1
-24.13,-6.73
-38.78,-4.8
-25.82,0.76
-29.05,8.47
-32.65,6.81
-36.16,-1.22
-29.91,2.38
-51.93,0.25
-27.07,-1.94
-29.57,5.29
-37,4.85
-33.79,-6.47
-19.06,3.53
-35.95,-7.28
-9.11,-0.56
-4.62,2.11
-9.08,-2.04
-18.79,-4.72
-20.12,-6.27
-44.04,-10.88
-14.4,3.18
-42.23,-7.18
-35.78,-6.56
-13.94,-0.92
-16.06,1.46
-12.6,4.91
-51.98,-7.84
-38.54,-8.67
-49.9,-9.5
-30.95,-6.29
-35.44,-5.08
-16.53,0.54
-17.63,0.19
-10.36,2.89
-12.38,3.85
-68.11,-6.24
-25.56,1.76
-13.31,9.1
-11.56,7.4
-11.55,21.76
-39.81,-5.54
-12.05,4.43
-17.81,5.14
-21.99,-1.67
-35.18,-10.86
-34.72,-5.32
-24.26,-3.47
-17.69,11.97
-38.51,3.13
-40.23,-3.9
-63.32,-18.01
-25.4,0.61
-24.32,-1.94
-29.59,0.37
-34.99,-4.54
-41.67,4.37
-32.21,-3.98
-27.19,-4.41
-65.57,-9.21
-37.09,-5.31
-8.69,4.81
-20.93,-2.25
-15.05,2.11
-30.79,-3.35
-8.56,8.21
-35.23,3.69
-33.49,3.09
-54.98,-7.04
-21.48,0.77
-44.71,-7
-52.99,-8.84
-12.51,-6.93
-36.89,-5.54
-41.98,-6.58
-26.75,-0.64
-37.82,-4.67
-28.17,-5.98
-12.85,0.35
-32.49,-7.13
-20.11,-4.53
-31.64,-6.43
-18.37,2.58
-4.04,11.23
-17.49,-8.55
-16.7,-8.72
-7.7,1.25
-17.37,-4.77
-26.4,-1.71
-27.96,-7.13
-13.06,1.23
-5.14,8.88
-0.35,16.09
-14.07,-5.11
-26.69,-4.62
-38.49,-4.95
-4.24,3.81
-10.93,-3.08
-18.47,-2.75
-22.33,-8.21
-18.3,-6.61
-14.46,-5.08
-11.6,-5.52
-14.42,-7.84
-23.16,-5.8
-26.06,-5.82
-24.39,-11.98
-33.53,-15.07
-32.63,-11.32
-48.22,-13.7
-46.84,-13.58
-31.37,-15.06
-21.23,-7.64
-27.15,-10.61
-20.47,-16.85
-16.93,-8.43
-14.65,-6.61
-19.37,-4.38
-21.64,0.42
-13.61,-3.14
-20.86,-1.39
-46.42,-7.59
-17.58,0.77
-21.71,-1.77
-23.65,-0.87
-41.2,-6.82
-12.67,-4.87
-12.07,-2.35
-22.22,-5.67
-17.63,-2.49
-14.61,1.17
-23.25,-1.01
-30.01,0.72
-44.46,-0.71
-59.9,-11.2
-18.46,-4.66
-13.55,3.98
-8.6,6.44
-1.33,5.46
-55.76,-17.13
-43.99,-4.91
-13.2,7.08
-65.25,-13.88
-57.9,-17.74
-26.25,1.75
-29.52,-5.39
-27.32,-4.69
-24.22,-6.89
-22.14,-3.45
-26.74,-8.89
-15.65,-7.98
-25.05,-4.82
-40.03,-9.75
-18.31,-3.94
-20.59,-4.38
-15.08,-5.5
-26.17,-13.66
-15.23,-5.68
-11.38,-4.67
-18.49,-8.92
-18.13,1.24
-30.18,-3.43
-19.59,-2.87
-34.06,-8.49
-26.81,-7.07
-18.25,-4.02
-24.18,0.99
-27.62,-5.63
-23.53,-1.98
-26.67,-5.25
-29.79,-1.47
-23.97,-4.5
-14.68,1.35
-21.61,-1.27
1.38,5.66
-8.94,-2
-18.3,-6.11
-13.7,-5.5
-22.63,-1.95
-12.69,1.92
-18.14,-6.46
-12.14,0.27
-18.18,-6.72
-35.88,-11.27
-25.81,-4.98
-32.97,-8.62
-17.46,-4.66
-18.08,3.31
-28.79,-9.41
-6.41,-1.32
-28.63,-3.45
-29.29,-4.84
-18.28,-2.93
-14.69,-3.17
-46.98,-11.15
-1.83,5.15
-16.15,-3.62
-15.55,1.1
-26.34,-0.94
-20.11,2.09
-28.74,1.57
-26.74,-5.36
-33.24,-9.63
-38.89,1.01
-14.66,3.58
-38.39,-7.72
-44.61,-15.61
-22.57,-6.48
-27,-10.51
-32.31,-14.37
-16.41,-9.44
-11.55,-6.94
-14.91,-8.75
-6.97,-2.1
-8.58,-3.17
-24.57,-1.57
-14.99,-1.76
-33.95,-10.97
-23.54,-2.71
-13.02,-1.33
-18.48,-1.92
-18,-1.73
-26.79,-1.91
-8.96,12.35
-12.99,5.2
-23.03,-6.69
-15.72,-2.92
-19.9,-4.75
-11.58,-1.7
-27.15,-14.54
-15.6,-6.35
-55.83,-6.3
-14.74,7.58
-13.29,5.93
-24.64,-8.99
-34.05,-8.34
-31.47,-7.78
